@relation R_data_frame-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute Class {1,2}

@data
0.333333,0.350649,0.591549,0.643836,0.680556,0.527027,0.513514,0.493333,0.384615,0.428571,0.448276,0.425287,0.433333,0.395833,0.4,0.325843,0.376471,0.455696,0.44,0.464789,0.37931,0.27957,0.402597,0.361446,0.465909,0.533333,0.659306,0.66881,0.665605,0.655949,0.638978,0.628931,0.605016,0.56535,0.534535,0.5,0.476064,0.445876,0.431421,0.413366,0.401496,0.393939,0.402469,0.419753,0.421053,0.422222,0.436047,0.445104,0.473529,0.458462,0.43609,0.489489,0.765823,0.575758,0.515584,0.429459,0.445017,0.762452,0.20202,0.690465,0.712515,0.593939,0.588745,0.89899,0.676327,0.787449,0.659794,0.717975,0.808664,0.306667,0.654545,0.004843,1
0.453333,0.441558,0.366197,0.287671,0.263889,0.27027,0.378378,0.293333,0.230769,0.190476,0.229885,0.126437,0.2,0.145833,0.322222,0.280899,0.294118,0.253165,0.253333,0.253521,0.149425,0.139785,0.194805,0.204819,0.295455,0.283333,0.473186,0.482315,0.487261,0.491961,0.498403,0.509434,0.495298,0.465046,0.438438,0.408571,0.382979,0.350515,0.336658,0.329208,0.311721,0.315657,0.330864,0.365432,0.381579,0.391667,0.406977,0.433234,0.458824,0.470769,0.315789,0.396396,0.648734,0.777778,0.507428,0.425981,0.496564,0.578544,0.575758,0.571395,0.712922,0.578788,0.588745,0.606061,0.576466,0.964013,0.597938,0.838987,0.795668,0.426667,0.654545,0.041646,1
0.28,0.220779,0.225352,0.205479,0.138889,0.243243,0.337838,0.306667,0.186813,0.22619,0.252874,0.321839,0.377778,0.385417,0.333333,0.359551,0.329412,0.329114,0.253333,0.197183,0.16092,0.139785,0.103896,0.108434,0.329545,0.283333,0.498423,0.514469,0.515924,0.514469,0.517572,0.503145,0.479624,0.458967,0.456456,0.48,0.510638,0.528351,0.528678,0.522277,0.528678,0.542929,0.558025,0.580247,0.573684,0.533333,0.514535,0.504451,0.502941,0.495385,0.538847,0.507508,0.490506,0.555556,0.681911,0.326379,0.453608,0.400383,0.484848,0.576797,0.563795,0.460606,0.619048,0.444444,0.707228,0.678071,0.494845,0.516456,0.52852,0.453333,0.527273,0.0,1
0.24,0.038961,0.014085,0.013699,0.013889,0.027027,0.027027,0.093333,0.087912,0.22619,0.344828,0.333333,0.311111,0.3125,0.288889,0.348315,0.305882,0.303797,0.32,0.28169,0.206897,0.11828,0.103896,0.024096,0.261364,0.2,0.533123,0.495177,0.461783,0.453376,0.447284,0.443396,0.454545,0.559271,0.63964,0.657143,0.640957,0.618557,0.588529,0.566832,0.563591,0.568182,0.575309,0.587654,0.571053,0.536111,0.514535,0.510386,0.505882,0.495385,0.56391,0.537538,0.446203,0.525253,0.392659,0.314456,0.582474,0.381226,0.151515,0.46031,0.366518,0.536364,0.506494,0.30303,0.615922,0.507002,0.536082,0.538734,0.587726,0.546667,0.618182,0.0,2
0.04,0.012987,0.295775,0.520548,0.402778,0.108108,0.189189,0.493333,0.450549,0.559524,0.471264,0.482759,0.533333,0.458333,0.555556,0.550562,0.470588,0.506329,0.373333,0.197183,0.16092,0.150538,0.168831,0.108434,0.488636,0.416667,0.501577,0.536977,0.519108,0.594855,0.587859,0.569182,0.551724,0.547112,0.546547,0.502857,0.486702,0.474227,0.471322,0.462871,0.473815,0.489899,0.51358,0.540741,0.534211,0.508333,0.485465,0.477745,0.491176,0.464615,0.493734,0.501502,0.471519,0.616162,0.436644,0.32315,0.627148,0.404215,0.40404,0.53969,0.436205,0.577273,0.398268,0.535354,0.596369,0.419429,0.525773,0.667342,0.720578,0.573333,0.527273,0.0,1
0.093333,0.051948,0.098592,0.082192,0.055556,0.094595,0.121622,0.213333,0.208791,0.25,0.367816,0.413793,0.4,0.395833,0.444444,0.460674,0.447059,0.417722,0.266667,0.042254,0.022989,0.021505,0.012987,0.048193,0.375,0.233333,0.44164,0.427653,0.388535,0.385852,0.383387,0.389937,0.404389,0.486322,0.558559,0.588571,0.595745,0.57732,0.563591,0.554455,0.55611,0.570707,0.585185,0.609877,0.607895,0.544444,0.473837,0.47181,0.458824,0.44,0.566416,0.498498,0.408228,0.535354,0.568599,0.224789,0.632302,0.272031,0.282828,0.624941,0.223283,0.548485,0.311688,0.131313,0.818261,0.196596,0.42268,0.637468,0.692419,0.613333,0.545455,0.0,1
0.066667,0.012987,0.014085,0.013699,0.013889,0.027027,0.040541,0.106667,0.120879,0.142857,0.252874,0.310345,0.377778,0.3125,0.366667,0.280899,0.282353,0.227848,0.133333,0.253521,0.183908,0.193548,0.220779,0.156627,0.295455,0.183333,0.425868,0.427653,0.420382,0.421222,0.41853,0.421384,0.438871,0.559271,0.666667,0.671429,0.648936,0.628866,0.610973,0.601485,0.603491,0.621212,0.62963,0.65679,0.655263,0.594444,0.55814,0.563798,0.573529,0.566154,0.616541,0.558559,0.424051,0.424242,0.551995,0.281669,0.632302,0.222222,0.131313,0.598638,0.238724,0.519697,0.294372,0.131313,0.553422,0.141819,0.412371,0.549873,0.688809,0.586667,0.454545,0.0,2
0.186667,0.12987,0.15493,0.109589,0.097222,0.162162,0.189189,0.32,0.406593,0.47619,0.436782,0.425287,0.455556,0.416667,0.5,0.505618,0.517647,0.556962,0.52,0.521127,0.390805,0.365591,0.480519,0.39759,0.431818,0.45,0.567823,0.562701,0.557325,0.572347,0.587859,0.622642,0.626959,0.665653,0.717718,0.708571,0.691489,0.685567,0.658354,0.64604,0.628429,0.631313,0.641975,0.641975,0.628947,0.611111,0.607558,0.614243,0.629412,0.636923,0.634085,0.630631,0.46519,0.474747,0.516458,0.389965,0.634021,0.421456,0.121212,0.458196,0.15705,0.571212,0.406926,0.141414,0.438198,0.156001,0.515464,0.54481,0.665704,0.573333,0.472727,0.0,1
0.413333,0.311688,0.338028,0.410959,0.472222,0.459459,0.527027,0.6,0.593407,0.642857,0.597701,0.574713,0.611111,0.572917,0.6,0.617978,0.576471,0.594937,0.653333,0.535211,0.436782,0.322581,0.337662,0.361446,0.534091,0.633333,0.656151,0.665595,0.66879,0.681672,0.699681,0.698113,0.705329,0.720365,0.723724,0.691429,0.672872,0.649485,0.618454,0.594059,0.578554,0.565657,0.560494,0.575309,0.581579,0.586111,0.593023,0.605341,0.623529,0.649231,0.586466,0.633634,0.591772,0.575758,0.509467,0.574516,0.580756,0.582375,0.262626,0.270315,0.424624,0.634848,0.606061,0.121212,0.421439,0.355079,0.639175,0.646076,0.65704,0.506667,0.4,0.0,2
0.493333,0.428571,0.394366,0.39726,0.444444,0.378378,0.513514,0.533333,0.450549,0.452381,0.413793,0.45977,0.422222,0.447917,0.477778,0.438202,0.411765,0.493671,0.546667,0.507042,0.528736,0.344086,0.649351,0.493976,0.477273,0.566667,0.694006,0.710611,0.72293,0.742765,0.753994,0.754717,0.755486,0.744681,0.72973,0.7,0.646277,0.603093,0.586035,0.564356,0.553616,0.537879,0.538272,0.567901,0.589474,0.605556,0.627907,0.667656,0.7,0.726154,0.553885,0.651652,0.598101,0.30303,0.540926,0.754347,0.482818,0.712644,0.30303,0.564115,0.627997,0.607576,0.709957,0.171717,0.561103,0.474207,0.670103,0.574177,0.498195,0.413333,0.363636,0.0,1
0.333333,0.246753,0.422535,0.30137,0.152778,0.054054,0.162162,0.226667,0.21978,0.285714,0.298851,0.218391,0.266667,0.21875,0.366667,0.382022,0.235294,0.291139,0.333333,0.492958,0.298851,0.322581,0.38961,0.216867,0.306818,0.316667,0.763407,0.77492,0.761146,0.755627,0.750799,0.738994,0.724138,0.705167,0.684685,0.671429,0.662234,0.636598,0.613466,0.628713,0.603491,0.570707,0.525926,0.501235,0.515789,0.516667,0.497093,0.522255,0.541176,0.553846,0.616541,0.627628,0.689873,0.646465,0.598311,0.714108,0.484536,0.582375,0.636364,0.533114,0.649126,0.578788,0.558442,0.010101,0.588687,0.678603,0.608247,0.846582,0.816606,0.36,0.418182,0.099758,1
0.213333,0.298701,0.112676,0.191781,0.152778,0.175676,0.243243,0.373333,0.340659,0.357143,0.448276,0.321839,0.366667,0.395833,0.477778,0.370787,0.329412,0.316456,0.28,0.338028,0.321839,0.236559,0.246753,0.192771,0.409091,0.35,0.583596,0.601286,0.598726,0.59164,0.578275,0.562893,0.551724,0.568389,0.591592,0.594286,0.582447,0.564433,0.548628,0.542079,0.538653,0.545455,0.545679,0.560494,0.563158,0.561111,0.555233,0.540059,0.547059,0.541538,0.541353,0.558559,0.655063,0.969697,0.577629,0.575261,0.501718,0.56705,0.444444,0.565524,0.768387,0.581818,0.536797,0.171717,0.566865,0.638894,0.618557,0.838987,0.890253,0.386667,0.527273,0.002421,1
0.226667,0.272727,0.338028,0.383562,0.375,0.364865,0.486486,0.44,0.362637,0.440476,0.494253,0.402299,0.344444,0.385417,0.433333,0.370787,0.352941,0.379747,0.28,0.169014,0.011494,0.0,0.025974,0.036145,0.397727,0.35,0.55205,0.569132,0.576433,0.578778,0.571885,0.566038,0.561129,0.547112,0.540541,0.522857,0.521277,0.523196,0.521197,0.519802,0.538653,0.55303,0.57037,0.590123,0.589474,0.563889,0.494186,0.474777,0.479412,0.473846,0.551378,0.534535,0.579114,0.959596,0.397029,0.463239,0.579038,0.501916,0.969697,0.461015,0.580252,0.618182,0.510823,0.444444,0.498778,0.707144,0.618557,0.921519,0.836101,0.48,0.618182,0.0,1
0.0,0.077922,0.028169,0.041096,0.083333,0.135135,0.175676,0.253333,0.131868,0.035714,0.126437,0.045977,0.133333,0.135417,0.244444,0.292135,0.364706,0.329114,0.173333,0.394366,0.344828,0.333333,0.363636,0.301205,0.284091,0.2,0.485804,0.4791,0.468153,0.466238,0.460064,0.471698,0.485893,0.537994,0.597598,0.64,0.648936,0.649485,0.633416,0.641089,0.658354,0.681818,0.698765,0.720988,0.715789,0.65,0.636628,0.626113,0.623529,0.624615,0.681704,0.600601,0.617089,0.484848,0.594815,0.394685,0.536082,0.498084,0.424242,0.50047,0.484762,0.578788,0.419913,0.212121,0.559707,0.564793,0.546392,0.740253,0.774007,0.453333,0.454545,0.0,2
0.453333,0.350649,0.309859,0.30137,0.180556,0.081081,0.256757,0.386667,0.373626,0.47619,0.436782,0.517241,0.555556,0.489583,0.522222,0.47191,0.329412,0.240506,0.226667,0.15493,0.206897,0.086022,0.051948,0.024096,0.477273,0.366667,0.649842,0.652733,0.646497,0.662379,0.651757,0.622642,0.636364,0.656535,0.678679,0.702857,0.720745,0.726804,0.720698,0.715347,0.730673,0.757576,0.767901,0.77037,0.771053,0.741667,0.767442,0.762611,0.691176,0.655385,0.75188,0.708709,0.677215,0.393939,0.806874,0.412817,0.493127,0.421456,0.484848,0.615547,0.393539,0.536364,0.350649,0.20202,0.542772,0.441943,0.474227,0.756962,0.846209,0.373333,0.381818,0.0,2
0.0,0.051948,0.042254,0.027397,0.111111,0.297297,0.162162,0.253333,0.307692,0.297619,0.275862,0.252874,0.311111,0.21875,0.322222,0.573034,0.470588,0.43038,0.453333,0.394366,0.333333,0.247312,0.350649,0.313253,0.488636,0.316667,0.640379,0.639871,0.633758,0.630225,0.664537,0.72956,0.730408,0.735562,0.765766,0.751429,0.75,0.724227,0.700748,0.665842,0.638404,0.707071,0.71358,0.728395,0.713158,0.686111,0.659884,0.652819,0.664706,0.686154,0.701754,0.693694,0.718354,0.575758,0.709292,0.36612,0.467354,0.536398,0.373737,0.642555,0.376676,0.55303,0.359307,0.151515,0.485335,0.303315,0.515464,0.839494,0.950181,0.32,0.418182,0.0,1
0.493333,0.194805,0.042254,0.246575,0.263889,0.283784,0.27027,0.266667,0.230769,0.22619,0.252874,0.229885,0.244444,0.166667,0.111111,0.123596,0.235294,0.303797,0.333333,0.267606,0.183908,0.021505,0.142857,0.060241,0.329545,0.233333,0.73817,0.77492,0.783439,0.787781,0.776358,0.754717,0.749216,0.778116,0.78979,0.768571,0.771277,0.757732,0.733167,0.725248,0.715711,0.722222,0.728395,0.708642,0.710526,0.705556,0.72093,0.735905,0.741176,0.735385,0.716792,0.750751,0.753165,0.393939,0.741043,0.522851,0.506873,0.555556,0.555556,0.726163,0.370784,0.601515,0.38961,0.575758,0.554469,0.218933,0.57732,0.850127,0.88231,0.333333,0.509091,0.0,2
0.04,0.168831,0.239437,0.246575,0.041667,0.162162,0.162162,0.28,0.340659,0.440476,0.436782,0.425287,0.355556,0.3125,0.322222,0.426966,0.470588,0.506329,0.4,0.394366,0.310345,0.225806,0.220779,0.096386,0.386364,0.35,0.763407,0.794212,0.805732,0.784566,0.738019,0.72956,0.724138,0.732523,0.768769,0.765714,0.75266,0.726804,0.698254,0.688119,0.688279,0.681818,0.681481,0.68642,0.676316,0.669444,0.674419,0.679525,0.688235,0.692308,0.686717,0.720721,0.683544,0.808081,0.609671,0.332588,0.4811,0.616858,0.515152,0.65829,0.401463,0.598485,0.419913,0.545455,0.614874,0.329729,0.587629,0.896203,0.953069,0.346667,0.509091,0.0,2
0.08,0.038961,0.126761,0.287671,0.263889,0.216216,0.283784,0.346667,0.32967,0.369048,0.344828,0.402299,0.388889,0.3125,0.388889,0.337079,0.305882,0.367089,0.386667,0.352113,0.275862,0.204301,0.337662,0.349398,0.318182,0.35,0.712934,0.723473,0.735669,0.771704,0.779553,0.779874,0.783699,0.781155,0.783784,0.734286,0.699468,0.68299,0.650873,0.623762,0.618454,0.623737,0.634568,0.654321,0.684211,0.7,0.712209,0.721068,0.738235,0.76,0.619048,0.708709,0.791139,0.242424,0.521599,0.490871,0.472509,0.62069,0.262626,0.490841,0.434173,0.592424,0.545455,0.121212,0.583973,0.246765,0.597938,0.675443,0.719134,0.333333,0.472727,0.0,1
0.386667,0.324675,0.267606,0.342466,0.333333,0.22973,0.175676,0.093333,0.120879,0.261905,0.310345,0.275862,0.322222,0.291667,0.211111,0.213483,0.258824,0.405063,0.386667,0.43662,0.390805,0.247312,0.285714,0.253012,0.295455,0.316667,0.788644,0.813505,0.821656,0.836013,0.840256,0.842767,0.827586,0.787234,0.771772,0.768571,0.74734,0.724227,0.703242,0.715347,0.723192,0.755051,0.767901,0.753086,0.726316,0.716667,0.709302,0.709199,0.711765,0.723077,0.75188,0.765766,0.778481,0.737374,0.567142,0.617486,0.453608,0.697318,0.444444,0.575857,0.560951,0.615152,0.666667,0.050505,0.62081,0.290551,0.670103,0.85519,0.855596,0.293333,0.436364,0.0,1
0.28,0.233766,0.197183,0.205479,0.444444,0.351351,0.221337,0.426667,0.340659,0.321429,0.275862,0.229885,0.177778,0.145833,0.088889,0.101124,0.117647,0.303797,0.28,0.267606,0.183908,0.150538,0.181818,0.228916,0.272727,0.266667,0.757098,0.77492,0.780255,0.803859,0.833866,0.842767,0.651704,0.820669,0.816817,0.797143,0.784574,0.78866,0.785536,0.787129,0.810474,0.838384,0.861728,0.832099,0.797368,0.8,0.799419,0.789318,0.779412,0.772308,0.847118,0.816817,0.96519,0.272727,0.68162,0.54148,0.438144,0.800766,0.191919,0.613903,0.386428,0.65,0.787879,0.171717,0.637395,0.340897,0.742268,0.583291,0.687365,0.24,0.418182,0.0,2
0.186667,0.220779,0.183099,0.082192,0.111111,0.175676,0.27027,0.32,0.373626,0.52381,0.505747,0.528736,0.588889,0.583333,0.677778,0.674157,0.670588,0.721519,0.693333,0.71831,0.482759,0.322581,0.441558,0.349398,0.613636,0.533333,0.785489,0.803859,0.805732,0.823151,0.830671,0.830189,0.818182,0.790274,0.780781,0.78,0.776596,0.778351,0.775561,0.769802,0.705736,0.666667,0.654321,0.664198,0.676316,0.697222,0.715116,0.735905,0.752941,0.784615,0.759398,0.75976,0.949367,0.222222,0.521599,0.490871,0.458763,0.846743,0.151515,0.716064,0.507924,0.669697,0.74026,0.141414,0.696927,0.420316,0.773196,0.518481,0.639711,0.24,0.490909,0.0,2
0.4,0.363636,0.28169,0.178082,0.027778,0.22973,0.22973,0.12,0.186813,0.309524,0.413793,0.390805,0.388889,0.4375,0.5,0.561798,0.470588,0.417722,0.266667,0.0,0.045977,0.010753,0.12987,0.337349,0.477273,0.333333,0.823344,0.829582,0.828025,0.855305,0.840256,0.827044,0.815047,0.805471,0.825826,0.825714,0.808511,0.809278,0.800499,0.792079,0.800499,0.813131,0.824691,0.849383,0.852632,0.747222,0.694767,0.664688,0.691176,0.790769,0.809524,0.807808,0.933544,0.232323,0.588698,0.708395,0.410653,0.842912,0.212121,0.687647,0.76026,0.630303,0.679654,0.484848,0.647521,0.620989,0.742268,0.679494,0.737906,0.186667,0.418182,0.0,1
0.306667,0.285714,0.28169,0.424658,0.361111,0.216216,0.283784,0.466667,0.406593,0.392857,0.402299,0.37931,0.377778,0.458333,0.455556,0.438202,0.376471,0.291139,0.266667,0.197183,0.08046,0.010753,0.012987,0.060241,0.409091,0.35,0.782334,0.77492,0.745223,0.749196,0.731629,0.716981,0.708464,0.720365,0.726727,0.717143,0.715426,0.708763,0.700748,0.69802,0.710723,0.729798,0.745679,0.77037,0.778947,0.755556,0.723837,0.679525,0.667647,0.683077,0.729323,0.72973,0.810127,0.40404,0.85785,0.288127,0.402062,0.796935,0.131313,0.757398,0.468306,0.580303,0.792208,0.121212,0.766585,0.536252,0.71134,0.614684,0.658484,0.24,0.563636,0.0,2
0.173333,0.142857,0.126761,0.09589,0.083333,0.054054,0.094595,0.266667,0.241758,0.416667,0.402299,0.448276,0.422222,0.4375,0.466667,0.426966,0.388235,0.379747,0.386667,0.323944,0.275862,0.182796,0.168831,0.156627,0.397727,0.316667,0.728707,0.720257,0.707006,0.694534,0.690096,0.657233,0.705329,0.796353,0.843844,0.834286,0.808511,0.780928,0.758105,0.730198,0.725686,0.722222,0.711111,0.711111,0.705263,0.680556,0.671512,0.670623,0.673529,0.68,0.726817,0.72973,0.727848,0.444444,0.541509,0.257079,0.508591,0.704981,0.141414,0.580319,0.208655,0.636364,0.692641,0.131313,0.680866,0.351711,0.731959,0.610633,0.67148,0.36,0.654545,0.0,2
0.106667,0.051948,0.042254,0.191781,0.333333,0.283784,0.364865,0.36,0.428571,0.488095,0.494253,0.448276,0.411111,0.427083,0.477778,0.550562,0.505882,0.518987,0.48,0.352113,0.298851,0.215054,0.220779,0.26506,0.465909,0.416667,0.700315,0.717042,0.732484,0.762058,0.785942,0.805031,0.811912,0.802432,0.801802,0.782857,0.773936,0.752577,0.720698,0.69802,0.688279,0.681818,0.666667,0.674074,0.671053,0.666667,0.688953,0.703264,0.708824,0.723077,0.689223,0.72973,0.870253,0.222222,0.493737,0.537755,0.486254,0.731801,0.20202,0.434476,0.4872,0.642424,0.662338,0.20202,0.612081,0.379897,0.721649,0.658228,0.691697,0.32,0.436364,0.0,2
0.253333,0.220779,0.183099,0.068493,0.055556,0.148649,0.216216,0.306667,0.318681,0.392857,0.390805,0.390805,0.455556,0.385417,0.4,0.47191,0.482353,0.506329,0.506667,0.535211,0.482759,0.397849,0.519481,0.421687,0.397727,0.433333,0.753943,0.787781,0.786624,0.78135,0.769968,0.786164,0.799373,0.81155,0.816817,0.777143,0.728723,0.68299,0.65586,0.626238,0.623441,0.636364,0.641975,0.659259,0.676316,0.697222,0.726744,0.759644,0.791176,0.827692,0.631579,0.732733,0.870253,0.171717,0.412759,0.630154,0.539519,0.831418,0.242424,0.397605,0.542666,0.722727,0.670996,0.181818,0.565119,0.460734,0.793814,0.641013,0.649819,0.36,0.545455,0.0,1
0.64,0.675325,0.605634,0.520548,0.416667,0.405405,0.351351,0.386667,0.296703,0.369048,0.471264,0.471264,0.466667,0.46875,0.488889,0.516854,0.541176,0.56962,0.613333,0.535211,0.494253,0.419355,0.545455,0.493976,0.5,0.6,0.867508,0.893891,0.904459,0.92283,0.923323,0.91195,0.893417,0.866261,0.846847,0.82,0.792553,0.768041,0.733167,0.70297,0.695761,0.681818,0.671605,0.681481,0.702632,0.725,0.752907,0.783383,0.797059,0.809231,0.701754,0.798799,0.85443,0.434343,0.553161,0.724044,0.639175,0.931034,0.010101,0.477689,0.636936,0.819697,0.718615,0.070707,0.436627,0.429179,0.896907,0.437468,0.769675,0.44,0.6,0.0,1
0.546667,0.467532,0.492958,0.465753,0.375,0.418919,0.418919,0.453333,0.318681,0.261905,0.344828,0.413793,0.4,0.3125,0.3,0.348315,0.329412,0.468354,0.506667,0.464789,0.287356,0.193548,0.233766,0.204819,0.375,0.45,0.835962,0.85209,0.853503,0.871383,0.881789,0.889937,0.887147,0.863222,0.861862,0.82,0.824468,0.806701,0.783042,0.762376,0.765586,0.752525,0.755556,0.735802,0.731579,0.733333,0.741279,0.756677,0.782353,0.809231,0.764411,0.810811,0.939873,0.363636,0.459365,0.711624,0.701031,0.888889,0.171717,0.416393,0.61926,0.892424,0.709957,0.424242,0.393506,0.523666,0.948454,0.59038,0.716245,0.466667,0.527273,0.0,1
0.213333,0.142857,0.15493,0.178082,0.083333,0.013514,0.108108,0.173333,0.175824,0.166667,0.229885,0.229885,0.244444,0.28125,0.366667,0.41573,0.411765,0.367089,0.413333,0.309859,0.183908,0.107527,0.181818,0.072289,0.329545,0.233333,0.845426,0.864952,0.872611,0.890675,0.884984,0.874214,0.871473,0.878419,0.882883,0.84,0.81117,0.796392,0.773067,0.75495,0.755611,0.747475,0.740741,0.750617,0.744737,0.733333,0.72093,0.706231,0.705882,0.710769,0.754386,0.801802,0.813291,0.505051,0.62977,0.648535,0.762887,0.842912,0.111111,0.476984,0.572328,0.924242,0.670996,0.323232,0.392982,0.563907,0.938144,0.567089,0.753791,0.546667,0.6,0.0,1
0.08,0.090909,0.070423,0.136986,0.138889,0.175676,0.081081,0.093333,0.252747,0.142857,0.172414,0.229885,0.233333,0.25,0.311111,0.292135,0.270588,0.291139,0.333333,0.352113,0.264368,0.182796,0.168831,0.024096,0.238636,0.2,0.735016,0.749196,0.770701,0.797428,0.801917,0.795597,0.783699,0.772036,0.804805,0.808571,0.803191,0.804124,0.795511,0.79703,0.80798,0.813131,0.792593,0.802469,0.797368,0.775,0.758721,0.74184,0.726471,0.716923,0.807018,0.78979,0.816456,0.151515,0.639382,0.436165,0.810997,0.858238,0.20202,0.449507,0.44616,0.94697,0.623377,0.616162,0.342703,0.424216,0.938144,0.440506,0.538628,0.6,0.563636,0.0,2
0.0,0.025974,0.0,0.068493,0.013889,0.054054,0.067568,0.08,0.131868,0.190476,0.172414,0.172414,0.288889,0.25,0.255556,0.325843,0.352941,0.392405,0.426667,0.338028,0.206897,0.182796,0.155844,0.120482,0.284091,0.183333,0.722397,0.717042,0.713376,0.707395,0.702875,0.704403,0.730408,0.75076,0.828829,0.854286,0.851064,0.842784,0.825436,0.814356,0.820449,0.823232,0.797531,0.797531,0.784211,0.761111,0.741279,0.72997,0.714706,0.695385,0.819549,0.777778,0.825949,0.191919,0.521701,0.404868,0.797251,0.842912,0.212121,0.391029,0.445347,0.948485,0.61039,0.585859,0.354399,0.411097,0.938144,0.631899,0.67148,0.573333,0.454545,0.0,2
0.04,0.012987,0.0,0.0,0.013889,0.0,0.081081,0.2,0.120879,0.142857,0.16092,0.206897,0.333333,0.302083,0.322222,0.348315,0.388235,0.43038,0.4,0.295775,0.183908,0.193548,0.168831,0.13253,0.318182,0.2,0.684543,0.681672,0.678344,0.681672,0.683706,0.688679,0.711599,0.738602,0.792793,0.811429,0.81117,0.811856,0.795511,0.787129,0.78803,0.795455,0.782716,0.777778,0.771053,0.752778,0.744186,0.738872,0.738235,0.747692,0.789474,0.75976,0.863924,0.262626,0.410428,0.452558,0.781787,0.800766,0.181818,0.397605,0.434783,0.939394,0.601732,0.575758,0.396473,0.326006,0.927835,0.658228,0.748014,0.546667,0.454545,0.0,2
0.08,0.103896,0.056338,0.027397,0.013889,0.054054,0.108108,0.093333,0.318681,0.285714,0.241379,0.229885,0.3,0.3125,0.333333,0.348315,0.447059,0.556962,0.52,0.521127,0.333333,0.215054,0.220779,0.180723,0.431818,0.283333,0.760252,0.755627,0.764331,0.758842,0.773163,0.786164,0.793103,0.790274,0.825826,0.814286,0.797872,0.780928,0.770574,0.764851,0.773067,0.787879,0.77037,0.755556,0.744737,0.727778,0.726744,0.72997,0.741176,0.756923,0.781955,0.774775,0.889241,0.272727,0.404894,0.520368,0.780069,0.812261,0.242424,0.360968,0.426859,0.945455,0.658009,0.393939,0.303422,0.297997,0.938144,0.716962,0.755235,0.546667,0.490909,0.0,2
0.133333,0.142857,0.183099,0.246575,0.375,0.418919,0.405405,0.506667,0.428571,0.380952,0.310345,0.310345,0.288889,0.260417,0.288889,0.348315,0.341176,0.43038,0.52,0.549296,0.390805,0.344086,0.337662,0.349398,0.363636,0.4,0.791798,0.81672,0.821656,0.855305,0.872204,0.877358,0.871473,0.851064,0.840841,0.822857,0.805851,0.78866,0.775561,0.772277,0.778055,0.792929,0.782716,0.77037,0.755263,0.722222,0.715116,0.718101,0.735294,0.750769,0.786967,0.801802,0.958861,0.373737,0.584911,0.504471,0.733677,0.846743,0.383838,0.468295,0.382974,0.937879,0.65368,0.525253,0.371334,0.319979,0.948454,0.828354,0.850542,0.506667,0.436364,0.0,1
0.346667,0.311688,0.380282,0.383562,0.402778,0.283784,0.351351,0.4,0.395604,0.369048,0.390805,0.413793,0.444444,0.395833,0.388889,0.426966,0.4,0.518987,0.546667,0.535211,0.402299,0.322581,0.493506,0.373494,0.397727,0.483333,0.798107,0.810289,0.83121,0.85209,0.86262,0.861635,0.858934,0.851064,0.858859,0.834286,0.81383,0.796392,0.778055,0.764851,0.765586,0.760101,0.738272,0.745679,0.736842,0.722222,0.735465,0.744807,0.767647,0.781538,0.764411,0.798799,0.96519,0.30303,0.551121,0.542722,0.637457,0.842912,0.30303,0.407233,0.435595,0.845455,0.645022,0.737374,0.356145,0.374224,0.876289,0.804051,0.847653,0.426667,0.381818,0.0,1
