@relation airlines-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Airline {US,AA,AS,CO,DL,B6,HA,OO,9E,OH,EV,XE,YV,UA,MQ,FL,F9,WN}
@attribute Flight numeric
@attribute AirportFrom {PHX,LAX,SFO,ANC,LAS,SLC,DEN,ONT,FAI,BQN,PSE,HNL,BIS,IYK,EWR,BOS,MKE,GFK,OMA,GSO,LMT,SEA,MCO,TPA,DLH,MSP,FAR,MFE,MSY,VPS,BWI,MAF,LWS,RST,ALB,DSM,CHS,MSN,JAX,SAT,PNS,BHM,LIT,SAV,BNA,ICT,ECP,DHN,MGM,CAE,PWM,ACV,EKO,PHL,ATL,PDX,RIC,BTR,HRL,MYR,TUS,SBN,CAK,TVC,CLE,ORD,DAY,MFR,BTV,TLH,TYS,DFW,FLL,AUS,CHA,CMH,LRD,BRO,CRP,LAN,PVD,FWA,JFK,LGA,OKC,PIT,PBI,ORF,DCA,AEX,SYR,SHV,VLD,BDL,FAT,BZN,RDM,LFT,IPL,EAU,ERI,BUF,IAH,MCI,AGS,ABI,GRR,LBB,CLT,LEX,MBS,MOD,AMA,SGF,AZO,ABE,SWF,BGM,AVP,FNT,GSP,ATW,ITH,TUL,COS,ELP,ABQ,SMF,STL,IAD,DTW,RDU,RSW,OAK,ROC,IND,CVG,MDW,SDF,ABY,TRI,XNA,ROA,MLI,LYH,EVV,HPN,FAY,EWN,CSG,GPT,MLU,MOB,OAJ,CHO,ILM,BMI,PHF,ACY,JAN,CID,GRK,HOU,CRW,HTS,PSC,BOI,SBP,CLD,PSP,SBA,MEM,MRY,GEG,RDD,PAH,CMX,SPI,EUG,CIC,PIH,SGU,COD,MIA,MHT,GRB,FSD,SJU,AVL,BFL,RAP,DRO,PIA,OGG,SIT,TXK,RNO,DAL,SCE,MEI,MDT,FCA,SJC,KOA,PLN,SAN,GNV,HLN,GJT,CPR,FSM,CMI,GTF,HDN,ITO,MTJ,HSV,BTM,BIL,COU,MSO,SMX,TWF,ISP,GCC,LIH,LNK,DAB,SNA,MQT,LGB,CWA,LSE,BUR,ACT,MHK,MOT,IDA,SUN,GTR,MLB,SRQ,JAC,ASE,LCH,JNU,ROW,BQK,YUM,FLG,EGE,GUC,EYW,RKS,BGR,ELM,ADQ,OTZ,OTH,STT,KTN,BET,SJT,CDC,CEC,SPS,SCC,STX,OME,MKG,WRG,TYR,BRW,GGG,PSG,BKG,YAK,CLL,SAF,CYS,LWB,CDV,FLO,BLI,DBQ,TOL,UTM,PIE,ADK,ABR,TEX,MMH,GUM}
@attribute AirportTo {CLT,DFW,SEA,IAH,MSP,DTW,ORD,ATL,PDX,JFK,SLC,HNL,PHX,MCO,OGG,LAX,KOA,ITO,SFO,MIA,IAD,SMF,PHL,LIH,DEN,LGA,MEM,CVG,YUM,CWA,MKE,BQN,FAI,LAS,ANC,BOS,LGB,FLL,SJU,EWR,DCA,BWI,RDU,MCI,TYS,SAN,ONT,OAK,MDW,BNA,DAL,CLE,JAX,JNU,RNO,ELP,SAT,OTZ,MBS,BDL,STL,HOU,AUS,SNA,SJC,LIT,TUS,TUL,CMH,LAN,IND,AMA,CRP,PIT,RKS,FWA,TPA,PBI,JAN,DSM,ADQ,GRB,PVD,ABQ,SDF,RSW,MSY,BUR,BOI,TLH,BHM,ACV,ORF,BET,KTN,RIC,SRQ,BTR,XNA,MHT,GRR,SBN,SBA,ROA,CID,GPT,MFR,SGU,HPN,OMA,OTH,GSP,LMT,BUF,MSN,BFL,CAE,HRL,OKC,SYR,COS,BTV,CDC,SCC,DAY,SJT,TVC,ROC,ISP,MRY,SBP,MLI,MOB,CIC,SAV,FAT,EKO,GEG,ECP,LFT,SUN,HSV,SHV,CHA,CAK,BZN,MAF,GSO,MDT,PHF,ICT,AZO,RAP,CHS,CLD,MKG,VPS,PIH,ATW,AGS,PNS,BIL,SPI,FAR,CPR,PIA,SPS,TWF,LBB,ALB,CEC,DRO,GJT,GNV,RST,AVL,GRK,PSP,LEX,TRI,SGF,FSM,RDD,OME,MFE,LSE,BMI,MYR,FAY,FSD,EUG,MGM,EVV,MLB,FNT,STT,WRG,ABE,BIS,MOT,MLU,GFK,RDM,COU,LRD,PSC,MOD,PWM,ILM,ABY,CRW,TXK,BRO,BRW,EYW,DAB,ROW,ABI,EAU,TYR,MSO,FLG,CSG,VLD,DHN,OAJ,AEX,CHO,SAF,GGG,FCA,ASE,BKG,MHK,LNK,MQT,YAK,GTR,SMX,SWF,ITH,AVP,ELM,BGM,SIT,PSG,CYS,CLL,SCE,LWB,LCH,GCC,IYK,LWS,COD,HLN,BQK,GTF,DLH,BTM,EGE,IDA,JAC,HDN,MTJ,CMX,CMI,CDV,LYH,ACT,STX,IPL,PAH,HTS,MEI,BLI,ERI,EWN,FLO,ACY,DBQ,TOL,GUC,PLN,BGR,PSE,PIE,UTM,ADK,ABR,TEX,MMH,GUM}
@attribute DayOfWeek {1,2,3,4,5,6,7}
@attribute Time numeric
@attribute Length numeric
@attribute Delay {0,1}

@data
US,0.230257,PBI,CLT,5,0.26592,0.170992,0
US,0.023295,ONT,PHX,5,0.26592,0.114504,1
US,0.258415,DCA,BOS,5,0.26592,0.120611,0
US,0.03187,SAN,PHX,5,0.26592,0.128244,0
US,0.066684,EWR,PHX,5,0.26592,0.526718,0
US,0.072443,LAX,PHX,5,0.26592,0.122137,0
US,0.007168,LAS,PHX,5,0.26592,0.112977,0
US,0.083579,JFK,PHX,5,0.26592,0.532824,1
US,0.086906,PHX,CLT,5,0.26592,0.343511,0
US,0.089466,LAX,PHL,5,0.26592,0.458015,0
US,0.105977,DTW,CLT,5,0.26592,0.157252,0
WN,0.139639,MDW,STL,5,0.26592,0.099237,1
WN,0.141559,LIT,STL,5,0.26592,0.10687,1
WN,0.144119,AUS,DAL,5,0.26592,0.083969,0
WN,0.160374,TUS,DEN,5,0.26592,0.175573,0
WN,0.169589,MHT,MDW,5,0.26592,0.251908,0
WN,0.202739,MDW,CMH,5,0.26592,0.10687,0
WN,0.215282,SAN,SJC,5,0.26592,0.137405,0
WN,0.223986,HOU,STL,5,0.26592,0.175573,0
WN,0.238961,OMA,MDW,5,0.26592,0.129771,1
WN,0.025598,DAL,HOU,5,0.26592,0.091603,1
WN,0.289645,BNA,BWI,5,0.26592,0.152672,1
WN,0.312428,DAL,AUS,5,0.26592,0.083969,1
WN,0.314604,OKC,DEN,5,0.26592,0.152672,0
WN,0.031742,SJC,LAX,5,0.26592,0.114504,1
WN,0.03187,FLL,MCO,5,0.26592,0.083969,0
WN,0.382568,SJC,SNA,5,0.26592,0.114504,0
WN,1.28E-4,HOU,DAL,5,0.26592,0.083969,0
WN,0.041341,GEG,DEN,5,0.26592,0.206107,0
WN,0.445923,CLE,BNA,5,0.26592,0.152672,0
WN,0.05862,ONT,DEN,5,0.26592,0.206107,0
WN,0.068348,ISP,MDW,5,0.26592,0.236641,0
WN,0.097146,PVD,MDW,5,0.26592,0.251908,0
WN,0.099578,BWI,MCO,5,0.26592,0.21374,0
WN,0.115065,SAN,PHX,5,0.26592,0.114504,1
WN,0.124152,LAS,ONT,5,0.26592,0.083969,0
XE,0.274926,DAL,IAH,5,0.26592,0.08855,0
XE,0.27979,EWR,MSP,5,0.26592,0.29313,0
XE,0.291821,PNS,IAH,5,0.26592,0.152672,0
XE,0.296045,ELP,IAH,5,0.26592,0.166412,0
XE,0.297709,ICT,IAH,5,0.26592,0.163359,0
XE,0.306028,HSV,IAH,5,0.26592,0.181679,0
XE,0.343402,MEM,IAH,5,0.26592,0.158779,0
XE,0.347882,GRK,IAH,5,0.26592,0.091603,0
XE,0.3786,MOB,IAH,5,0.26592,0.143511,0
XE,0.386023,VPS,IAH,5,0.26592,0.174046,0
XE,0.387687,CRP,IAH,5,0.26592,0.090076,0
YV,0.332779,CLE,CLT,5,0.26592,0.155725,0
YV,0.360297,FAT,PHX,5,0.26592,0.146565,0
B6,0.159862,IAD,BOS,5,0.26662,0.135878,0
UA,0.023806,IAD,SFO,5,0.26662,0.561832,0
UA,0.067708,ORD,MSP,5,0.26662,0.143511,0
UA,0.00768,IAH,SFO,5,0.26662,0.398473,0
UA,0.081275,ORD,PIT,5,0.26662,0.134351,0
OH,0.826315,ORF,CVG,5,0.26732,0.184733,0
XE,0.765903,BNA,ORD,5,0.26732,0.163359,0
OO,0.806348,RNO,LAX,5,0.26802,0.131298,0
OO,0.831819,SJC,LAX,5,0.26802,0.117557,0
OO,0.993984,GCC,RKS,5,0.26802,0.117557,0
UA,0.034174,OMA,DEN,5,0.26802,0.163359,0
HA,0.013183,LIH,HNL,5,0.268719,0.045802,0
HA,0.014463,HNL,OGG,5,0.268719,0.054962,0
OO,0.802509,ORD,FWA,5,0.268719,0.077863,0
9E,0.487265,BMI,DTW,5,0.269419,0.132824,0
AA,0.178933,DEN,ORD,5,0.269419,0.236641,0
AA,0.231537,AUS,DFW,5,0.269419,0.099237,0
AA,0.241393,DFW,LAS,5,0.269419,0.267176,0
AA,0.111993,ORD,BOS,5,0.269419,0.206107,0
CO,0.150774,EWR,ORD,5,0.269419,0.227481,0
CO,0.199923,RSW,IAH,5,0.269419,0.229008,0
CO,0.024574,MCO,EWR,5,0.269419,0.229008,0
DL,0.19058,MSP,DTW,5,0.269419,0.174046,0
DL,0.197235,SEA,JFK,5,0.269419,0.491603,0
DL,0.287086,SAN,MSP,5,0.269419,0.349618,0
DL,0.290925,CMH,MSP,5,0.269419,0.222901,0
DL,0.323179,FLL,ATL,5,0.269419,0.187786,0
DL,0.341994,LGA,MEM,5,0.269419,0.282443,0
DL,0.376936,IAH,MSP,5,0.269419,0.251908,0
EV,0.638295,ABE,ATL,5,0.269419,0.221374,0
EV,0.689108,CLT,MEM,5,0.269419,0.181679,0
F9,0.109305,DEN,PHX,5,0.269419,0.167939,0
FL,0.108409,MCO,ATL,5,0.269419,0.146565,0
MQ,0.368232,GJT,DFW,5,0.269419,0.206107,0
MQ,0.376168,ABI,DFW,5,0.269419,0.076336,0
MQ,0.574299,CRW,LGA,5,0.269419,0.152672,1
OH,0.850122,BOS,DCA,5,0.269419,0.167939,0
OO,0.570459,BZN,SLC,5,0.269419,0.114504,1
OO,0.623064,MEM,SLC,5,0.269419,0.314504,0
WN,0.129528,PDX,PHX,5,0.269419,0.236641,0
WN,0.146679,LAX,SJC,5,0.269419,0.099237,0
WN,0.001408,MCO,HOU,5,0.269419,0.244275,0
WN,0.017023,SAN,DEN,5,0.269419,0.21374,0
WN,0.017407,SAT,HOU,5,0.269419,0.076336,0
WN,0.022655,BWI,BOS,5,0.269419,0.122137,0
WN,0.235249,IAD,MDW,5,0.269419,0.183206,1
WN,0.02355,IND,BWI,5,0.269419,0.152672,0
WN,0.249328,FLL,TPA,5,0.269419,0.091603,0
WN,0.02547,BWI,DEN,5,0.269419,0.389313,0
WN,0.371432,SJC,SAN,5,0.269419,0.122137,0
WN,0.041597,LAX,LAS,5,0.269419,0.091603,1
WN,0.423141,BDL,MDW,5,0.269419,0.244275,0
WN,0.493152,PHX,PDX,5,0.269419,0.267176,1
WN,0.063228,LAS,SFO,5,0.269419,0.145038,0
WN,5.12E-4,TUL,DAL,5,0.269419,0.091603,0
WN,0.088186,DEN,BWI,5,0.269419,0.312977,0
WN,0.091386,MDW,BOS,5,0.269419,0.206107,0
WN,0.096122,HOU,DEN,5,0.269419,0.236641,1
WN,7.68E-4,MCI,DAL,5,0.269419,0.145038,1
WN,0.103033,OAK,PDX,5,0.269419,0.160305,0
WN,0.111225,ABQ,DAL,5,0.269419,0.152672,0
XE,0.267503,CVG,IAH,5,0.269419,0.250382,0
XE,0.324971,EWR,BNA,5,0.269419,0.235115,0
UA,0.064764,ORD,DFW,5,0.270119,0.241221,0
EV,0.912454,SAV,ORD,5,0.270819,0.229008,0
UA,0.004608,MCO,SFO,5,0.270819,0.563359,0
OO,0.805324,FSD,DEN,5,0.271519,0.155725,0
UA,0.113913,JFK,LAX,5,0.271519,0.580153,0
XE,0.302829,DAY,IAH,5,0.271519,0.261069,0
UA,0.050301,LAS,ORD,5,0.272218,0.329771,0
UA,0.111865,ICT,DEN,5,0.272218,0.154198,0
9E,0.511199,GRB,MSP,5,0.272918,0.114504,0
9E,0.557916,LNK,MSP,5,0.272918,0.125191,0
AA,0.130296,CLT,DFW,5,0.272918,0.282443,0
AA,0.187636,MSY,DFW,5,0.272918,0.152672,0
AA,0.188916,PHL,DFW,5,0.272918,0.358779,0
AA,0.228849,ICT,DFW,5,0.272918,0.129771,0
AA,0.063228,MIA,DFW,5,0.272918,0.29771,1
AA,0.068476,DFW,ATL,5,0.272918,0.19084,0
AS,0.071547,PDX,LAX,5,0.272918,0.20916,1
AS,0.073211,SAN,PDX,5,0.272918,0.242748,0
AS,0.081019,PDX,PHX,5,0.272918,0.241221,0
B6,0.054013,BOS,PBI,5,0.272918,0.29771,0
CO,0.016767,SAN,IAH,5,0.272918,0.290076,0
CO,0.06438,EWR,CLT,5,0.272918,0.180153,0
CO,0.097402,MSY,IAH,5,0.272918,0.10687,0
DL,0.132983,COS,ATL,5,0.272918,0.258015,1
DL,0.136951,MKE,MSP,5,0.272918,0.126718,0
DL,0.140663,LAS,SLC,5,0.272918,0.125191,1
DL,0.167285,AUS,ATL,5,0.272918,0.216794,1
DL,0.190068,ATL,LGA,5,0.272918,0.193893,0
DL,0.233969,GRR,DTW,5,0.272918,0.10687,1
DL,0.259567,SMF,MSP,5,0.272918,0.331298,0
DL,0.304621,SAT,ATL,5,0.272918,0.210687,0
DL,0.321643,STL,DTW,5,0.272918,0.152672,0
DL,0.331243,DAB,ATL,5,0.272918,0.140458,0
DL,0.383591,PDX,JFK,5,0.272918,0.487023,1
EV,0.666325,CHA,ATL,5,0.272918,0.079389,0
EV,0.706643,ICT,ATL,5,0.272918,0.196947,0
F9,0.046717,DEN,MKE,5,0.272918,0.203053,0
FL,0.207347,PHL,MCO,5,0.272918,0.241221,0
FL,0.003584,MDW,ATL,5,0.272918,0.177099,1
FL,0.039677,CLT,ATL,5,0.272918,0.119084,0
FL,0.071675,BMI,ATL,5,0.272918,0.158779,0
FL,0.073211,LGA,MKE,5,0.272918,0.222901,0
FL,0.119032,JAX,ATL,5,0.272918,0.117557,0
MQ,0.387047,LAX,SAN,5,0.272918,0.068702,0
MQ,0.40855,LAX,SJC,5,0.272918,0.114504,0
MQ,0.424165,DFW,JAN,5,0.272918,0.122137,0
MQ,0.453219,CLE,DFW,5,0.272918,0.282443,1
MQ,0.473954,ELP,ORD,5,0.272918,0.267176,0
MQ,0.542941,RDU,ORD,5,0.272918,0.21374,1
MQ,0.557276,OKC,ORD,5,0.272918,0.206107,0
OO,0.606937,CLE,MSP,5,0.272918,0.206107,0
OO,0.62332,BIS,SLC,5,0.272918,0.184733,0
OO,0.836938,BIS,DEN,5,0.272918,0.163359,0
UA,0.060156,TUL,DEN,5,0.272918,0.167939,0
UA,0.121976,LAX,SFO,5,0.272918,0.129771,0
US,0.025726,LAS,PHX,5,0.272918,0.112977,0
US,0.046589,BWI,PHX,5,0.272918,0.48855,0
US,0.110457,JAX,PHL,5,0.272918,0.192366,0
WN,0.137463,SAT,ELP,5,0.272918,0.137405,1
WN,0.139511,DAL,ELP,5,0.272918,0.167939,0
WN,0.143479,DTW,DEN,5,0.272918,0.305344,1
WN,0.146807,HOU,MDW,5,0.272918,0.229008,0
WN,0.149622,OAK,PHX,5,0.272918,0.175573,0
WN,0.160118,STL,BWI,5,0.272918,0.183206,1
WN,0.189556,BUF,MCO,5,0.272918,0.259542,1
WN,0.206579,MSP,DEN,5,0.272918,0.21374,0
WN,0.21221,CMH,BWI,5,0.272918,0.10687,0
WN,0.224242,ISP,BWI,5,0.272918,0.114504,0
WN,0.270703,PIT,BWI,5,0.272918,0.114504,0
WN,0.291181,LAS,SLC,5,0.272918,0.122137,0
WN,0.447075,LAS,LAX,5,0.272918,0.099237,0
WN,0.057724,MAF,DAL,5,0.272918,0.10687,0
WN,0.122744,SAN,BWI,5,0.272918,0.450382,1
WN,0.124408,SJC,DEN,5,0.272918,0.221374,1
XE,0.266863,LIT,EWR,5,0.272918,0.251908,1
XE,0.335339,EWR,SDF,5,0.272918,0.221374,1
CO,0.041981,CLT,EWR,5,0.273618,0.166412,0
XE,0.280174,MHT,EWR,5,0.273618,0.120611,0
B6,0.163446,RIC,BOS,5,0.274318,0.141985,0
OO,0.816972,BOI,ORD,5,0.274318,0.30229,0
OO,0.822603,LAS,LAX,5,0.274318,0.10687,0
XE,0.764623,ORD,DSM,5,0.274318,0.109924,0
F9,0.098298,DEN,LAS,5,0.275717,0.172519,0
OO,0.87572,CWA,ORD,5,0.275717,0.103817,0
UA,0.020735,BOS,LAX,5,0.275717,0.60458,0
9E,0.472162,LAN,MSP,5,0.276417,0.170992,0
9E,0.528094,BDL,RDU,5,0.276417,0.187786,1
AA,0.142455,MIA,LGA,5,0.276417,0.259542,0
AA,0.210803,SNA,DFW,5,0.276417,0.282443,0
AA,0.227185,DFW,PHL,5,0.276417,0.282443,0
AA,0.229489,FAT,DFW,5,0.276417,0.29771,0
AA,0.233201,ORD,PBI,5,0.276417,0.267176,0
AA,0.049277,STL,ORD,5,0.276417,0.122137,0
AA,0.050173,DFW,DEN,5,0.276417,0.19084,0
AA,0.051965,ORD,STL,5,0.276417,0.099237,1
AA,0.057724,MIA,BOS,5,0.276417,0.274809,1
AS,0.041085,SEA,SJC,5,0.276417,0.19542,0
AS,0.041213,SJC,SEA,5,0.276417,0.196947,0
AS,0.046717,SEA,SMF,5,0.276417,0.161832,0
AS,0.005888,ANC,ADQ,5,0.276417,0.099237,0
AS,0.074235,SNA,PDX,5,0.276417,0.239695,0
CO,0.144631,EWR,DFW,5,0.276417,0.381679,0
CO,0.150646,ORD,EWR,5,0.276417,0.187786,0
CO,0.196339,EWR,PHX,5,0.276417,0.519084,1
CO,0.204403,SNA,IAH,5,0.276417,0.31145,1
CO,0.020607,ONT,IAH,5,0.276417,0.285496,0
CO,0.024702,LAX,IAH,5,0.276417,0.29313,1
CO,0.024958,LAS,IAH,5,0.276417,0.270229,0
CO,0.037246,EWR,MCO,5,0.276417,0.265649,0
CO,0.042493,LGA,IAH,5,0.276417,0.358779,0
CO,0.0695,IAH,CLE,5,0.276417,0.239695,0
CO,0.076667,FLL,EWR,5,0.276417,0.259542,0
DL,0.151286,ORF,ATL,5,0.276417,0.206107,0
DL,0.230513,SNA,ATL,5,0.276417,0.403053,0
DL,0.253168,BHM,ATL,5,0.276417,0.105344,1
DL,0.284526,PBI,ATL,5,0.276417,0.189313,0
DL,0.294893,MCI,MSP,5,0.276417,0.137405,0
DL,0.336746,SNA,SLC,5,0.276417,0.201527,0
DL,0.0663,RAP,MSP,5,0.276417,0.152672,0
EV,0.714194,GRK,ATL,5,0.276417,0.20458,1
EV,0.93946,OKC,ATL,5,0.276417,0.198473,0
F9,0.03379,SNA,DEN,5,0.276417,0.221374,0
F9,0.105081,MCI,DEN,5,0.276417,0.167939,0
F9,0.108281,IND,DEN,5,0.276417,0.258015,1
MQ,0.34993,DFW,LIT,5,0.276417,0.10687,0
MQ,0.351977,SGF,DFW,5,0.276417,0.145038,0
MQ,0.387175,MRY,LAX,5,0.276417,0.10687,0
MQ,0.493792,IAH,ORD,5,0.276417,0.236641,0
MQ,0.523742,MQT,GRB,5,0.276417,0.076336,0
MQ,0.537822,ORD,CMH,5,0.276417,0.114504,0
MQ,0.55574,ORD,DTW,5,0.276417,0.129771,0
OH,0.809932,CRW,ATL,5,0.276417,0.167939,0
OH,0.823755,RIC,CVG,5,0.276417,0.178626,0
OH,0.838602,LEX,DCA,5,0.276417,0.146565,0
OO,0.571355,GJT,SLC,5,0.276417,0.090076,0
OO,0.573275,GFK,MSP,5,0.276417,0.122137,0
OO,0.574171,IAH,SLC,5,0.276417,0.303817,0
OO,0.597338,SLC,DEN,5,0.276417,0.129771,0
OO,0.872008,LAX,SEA,5,0.276417,0.250382,1
OO,0.872264,SGF,DEN,5,0.276417,0.2,0
OO,0.901574,DTW,ORD,5,0.276417,0.108397,0
UA,8.96E-4,SNA,SFO,5,0.276417,0.154198,1
US,0.202483,PHL,CLT,5,0.276417,0.175573,1
US,0.236401,MSP,PHL,5,0.276417,0.244275,1
US,0.077947,SNA,PHX,5,0.276417,0.135878,0
WN,0.150262,SNA,OAK,5,0.276417,0.160305,0
WN,0.162166,BOS,BWI,5,0.276417,0.167939,0
WN,0.167541,BWI,PVD,5,0.276417,0.10687,0
WN,0.019455,LAS,DEN,5,0.276417,0.175573,0
WN,0.020607,IND,LAS,5,0.276417,0.381679,1
WN,0.225906,PHX,SLC,5,0.276417,0.152672,0
WN,0.260719,ELP,DAL,5,0.276417,0.145038,0
WN,0.026494,SNA,PHX,5,0.276417,0.145038,0
WN,0.301421,DAL,ABQ,5,0.276417,0.167939,0
WN,0.435428,HOU,ABQ,5,0.276417,0.206107,0
WN,0.044157,SLC,PHX,5,0.276417,0.160305,1
WN,0.045437,DEN,HOU,5,0.276417,0.221374,0
WN,0.052349,MDW,PHX,5,0.276417,0.374046,0
WN,0.068092,HOU,LAS,5,0.276417,0.312977,0
WN,0.083067,ABQ,MDW,5,0.276417,0.251908,0
WN,0.102009,LAS,SMF,5,0.276417,0.137405,0
XE,0.273902,ROC,CLE,5,0.276417,0.120611,0
XE,0.298989,GSP,EWR,5,0.276417,0.163359,0
XE,0.754896,CLE,ORD,5,0.276417,0.132824,0
YV,0.338794,PHX,LAS,5,0.276417,0.103817,0
YV,0.345834,SDF,CLT,5,0.276417,0.131298,0
YV,0.348906,PSP,PHX,5,0.276417,0.100763,0
YV,0.360937,LGB,PHX,5,0.276417,0.132824,0
YV,0.362473,TUS,PHX,5,0.276417,0.071756,0
US,0.065276,SNA,PHX,5,0.277117,0.134351,0
XE,0.28811,RIC,CLE,5,0.277117,0.128244,0
FL,0.127352,BOS,MKE,5,0.278516,0.247328,0
OO,0.810188,COS,SFO,5,0.278516,0.280916,0
OO,0.865609,LNK,DEN,5,0.278516,0.148092,0
OO,0.884039,ABQ,SFO,5,0.278516,0.254962,0
9E,0.514399,GSP,CVG,5,0.279916,0.140458,0
9E,0.553693,FNT,MSP,5,0.279916,0.160305,1
9E,0.561628,DLH,MSP,5,0.279916,0.091603,1
AA,0.147575,PSP,DFW,5,0.279916,0.259542,0
AA,0.151414,PHX,ORD,5,0.279916,0.305344,0
AA,0.178677,ORD,RSW,5,0.279916,0.251908,1
AA,0.241521,DFW,JAX,5,0.279916,0.19084,0
AA,0.308588,LAX,DFW,5,0.279916,0.282443,0
AA,0.047741,TUS,ORD,5,0.279916,0.312977,0
AA,0.068732,BUR,DFW,5,0.279916,0.282443,0
AA,0.069372,PBI,ORD,5,0.279916,0.29771,0
AA,0.081019,RSW,ORD,5,0.279916,0.290076,0
CO,0.130296,TPA,EWR,5,0.279916,0.236641,0
CO,0.217586,EWR,FLL,5,0.279916,0.271756,1
CO,0.048253,SAT,IAH,5,0.279916,0.09313,0
CO,0.074107,LAS,CLE,5,0.279916,0.351145,0
CO,0.011519,EWR,LAX,5,0.279916,0.545038,1
DL,0.238577,DAY,ATL,5,0.279916,0.167939,0
DL,0.245872,MKE,DTW,5,0.279916,0.114504,1
DL,0.277102,MKE,ATL,5,0.279916,0.20458,0
DL,0.318572,PDX,MSP,5,0.279916,0.299237,1
DL,0.373736,IND,MSP,5,0.279916,0.175573,0
EV,0.694996,MSN,ATL,5,0.279916,0.20916,0
FL,0.101753,STL,ATL,5,0.279916,0.160305,0
MQ,0.418149,ACT,DFW,5,0.279916,0.068702,1
MQ,0.503008,OMA,ORD,5,0.279916,0.152672,0
MQ,0.515807,MHK,ORD,5,0.279916,0.175573,0
MQ,0.542557,SPI,ORD,5,0.279916,0.099237,0
MQ,0.543837,AVP,ORD,5,0.279916,0.206107,0
OH,0.806604,DCA,STL,5,0.279916,0.216794,1
OO,0.572507,MOT,MSP,5,0.279916,0.125191,0
OO,0.574299,LSE,MSP,5,0.279916,0.091603,0
OO,0.59977,IDA,SLC,5,0.279916,0.085496,0
OO,0.603481,LGB,SLC,5,0.279916,0.167939,0
OO,0.614233,SLC,LAX,5,0.279916,0.175573,0
OO,0.995648,SUN,SLC,5,0.279916,0.09771,0
US,0.007808,DEN,CLT,5,0.279916,0.28855,1
US,0.080763,BUR,PHX,5,0.279916,0.132824,0
WN,0.130552,MDW,BNA,5,0.279916,0.129771,0
WN,0.138999,CMH,BNA,5,0.279916,0.122137,0
WN,0.144759,AUS,PHX,5,0.279916,0.244275,0
WN,0.145783,TPA,HOU,5,0.279916,0.221374,1
WN,0.148726,SFO,SNA,5,0.279916,0.129771,0
WN,0.155766,ABQ,LAS,5,0.279916,0.152672,1
WN,0.15935,PHX,STL,5,0.279916,0.267176,0
WN,0.160246,JAX,TPA,5,0.279916,0.083969,0
WN,0.163574,PHX,BWI,5,0.279916,0.389313,1
WN,0.168309,HOU,MSY,5,0.279916,0.099237,0
WN,0.181876,SAN,SFO,5,0.279916,0.152672,1
WN,0.197747,DEN,SAN,5,0.279916,0.229008,0
WN,0.300525,ALB,MDW,5,0.279916,0.221374,0
WN,0.313324,JAN,HOU,5,0.279916,0.129771,0
WN,0.339562,RDU,BWI,5,0.279916,0.091603,0
WN,0.359529,LAS,BUR,5,0.279916,0.099237,0
WN,0.481505,OAK,SLC,5,0.279916,0.160305,1
WN,0.059772,GEG,BOI,5,0.279916,0.099237,0
WN,0.06694,DAL,MCI,5,0.279916,0.129771,1
WN,0.084475,PHX,DEN,5,0.279916,0.167939,0
WN,0.113913,MHT,MCO,5,0.279916,0.305344,1
XE,0.295405,ATL,IAH,5,0.279916,0.196947,0
XE,0.390375,JAX,IAH,5,0.279916,0.222901,0
XE,0.400486,DCA,EWR,5,0.279916,0.096183,0
YV,0.928837,SYR,ORD,5,0.279916,0.21374,0
DL,0.262639,OMA,ATL,5,0.281316,0.233588,0
OO,0.853577,SBP,SFO,5,0.282015,0.099237,0
UA,0.043517,RIC,ORD,5,0.282015,0.20458,0
OO,0.896199,SEA,LAX,5,0.282715,0.238168,0
AA,0.15871,PIT,DFW,5,0.283415,0.312977,0
AA,0.160886,LAX,STL,5,0.283415,0.328244,0
AA,0.162806,MEM,DFW,5,0.283415,0.152672,0
AA,0.186868,MCO,DFW,5,0.283415,0.282443,0
AA,0.196083,ATL,DFW,5,0.283415,0.229008,0
AA,0.063996,BHM,DFW,5,0.283415,0.198473,0
AA,0.064508,JFK,SJU,5,0.283415,0.374046,1
AS,0.030078,PDX,SAN,5,0.283415,0.221374,0
B6,0.014847,JFK,MSY,5,0.283415,0.31145,0
B6,0.016895,JFK,RSW,5,0.283415,0.29313,0
B6,0.03059,LGB,OAK,5,0.283415,0.119084,0
CO,0.004992,LAX,EWR,5,0.283415,0.483969,0
DL,0.217714,LAS,ATL,5,0.283415,0.343511,0
DL,0.240369,LGA,FLL,5,0.283415,0.294656,0
DL,0.243056,MCI,ATL,5,0.283415,0.20458,0
DL,0.251376,LIT,MEM,5,0.283415,0.091603,0
DL,0.264687,RIC,ATL,5,0.283415,0.19084,0
DL,0.338794,TLH,ATL,5,0.283415,0.109924,0
DL,0.34353,LGA,MCO,5,0.283415,0.259542,0
EV,0.668117,FLL,TLH,5,0.283415,0.128244,0
EV,0.669013,AVL,ATL,5,0.283415,0.105344,0
EV,0.69282,DCA,BOS,5,0.283415,0.141985,0
EV,0.908486,ORD,CVG,5,0.283415,0.103817,0
MQ,0.356457,GPT,DFW,5,0.283415,0.167939,1
OH,0.843338,IAD,CVG,5,0.283415,0.167939,0
OO,0.822475,ORD,BHM,5,0.283415,0.157252,0
OO,0.835531,ELP,ORD,5,0.283415,0.270229,0
UA,0.030206,PIT,SFO,5,0.283415,0.538931,0
