@relation PAKDD2009_27attributes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute id_shop numeric
@attribute sex {M,F}
@attribute marital {S,C,D,V,O}
@attribute age numeric
@attribute dependants numeric
@attribute phone {Y,N}
@attribute area numeric
@attribute payday numeric
@attribute shoprank numeric
@attribute residence {P,A,C,O}
@attribute time numeric
@attribute mother {Y,N}
@attribute father {Y,N}
@attribute town {Y,N}
@attribute state {Y,N}
@attribute months numeric
@attribute prof numeric
@attribute income numeric
@attribute address {Y,N}
@attribute card {Y,N}
@attribute accounts numeric
@attribute mobile {Y,N}
@attribute contact {Y,N}
@attribute netincome numeric
@attribute booth numeric
@attribute cards numeric
@attribute insurance {Y,N}
@attribute class {0,1}

@data
0.231579,F,S,0.05,0.0,Y,0.434783,0.888889,1.0,P,0.191919,Y,Y,Y,Y,0.010204,0.807808,0.0,Y,N,0.0,N,N,5.0E-6,0.0,0.0,N,0
0.147368,F,S,0.1625,0.0,Y,0.434783,0.407407,0.0,P,0.010101,Y,N,Y,Y,0.030612,0.801802,0.0,Y,N,0.0,N,N,1.3E-5,0.0,0.0,N,1
0.231579,F,C,0.2,0.0,Y,0.434783,0.62963,0.0,P,0.050505,Y,Y,N,Y,0.0,0.131131,0.0,Y,N,0.0,N,N,1.6E-5,0.0,0.0,N,0
0.178947,M,S,0.125,0.0,Y,0.434783,0.407407,0.0,P,0.10101,Y,Y,Y,Y,0.010204,0.508509,0.0,Y,N,0.0,N,N,1.0E-5,0.0,0.0,N,1
0.210526,F,O,0.3125,0.0,Y,0.434783,0.259259,0.0,O,0.010101,Y,Y,Y,Y,0.010204,0.078078,0.0,N,N,0.0,N,N,1.2E-5,0.0,0.0,N,0
0.063158,F,S,0.4875,0.0,Y,0.057971,0.407407,0.0,A,0.030303,Y,Y,N,Y,0.030612,0.06006,0.0,Y,N,0.0,N,N,4.0E-6,0.0,0.0,N,0
0.126316,F,S,0.3875,0.0,Y,0.434783,0.259259,0.0,P,0.070707,Y,Y,N,Y,0.183673,0.205205,0.0,N,N,0.0,N,N,1.8E-5,0.0,0.0,N,0
0.568421,F,V,0.625,0.0,Y,0.434783,0.259259,0.0,A,0.222222,Y,Y,Y,Y,0.22449,0.514515,0.0,Y,N,0.0,N,N,2.9E-5,0.0,0.0,N,0
0.2,F,V,0.75,0.0,Y,0.434783,0.62963,0.0,P,0.171717,Y,Y,N,Y,0.244898,0.703704,0.0,Y,N,0.0,N,N,1.3E-5,0.0,0.0,N,0
0.0,M,S,0.225,0.0,Y,0.434783,0.259259,0.0,P,0.010101,Y,N,Y,Y,0.030612,0.863864,0.0,Y,N,0.0,N,N,1.8E-5,0.0,0.0,N,1
0.221053,F,S,0.05,0.0,N,0.710145,0.703704,0.0,P,0.191919,Y,Y,N,Y,0.010204,0.950951,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,0
0.231579,F,S,0.2375,0.0,Y,0.434783,0.259259,0.0,P,0.010101,Y,Y,Y,Y,0.010204,0.165165,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,0
0.252632,F,S,0.075,0.0,Y,0.710145,0.259259,0.0,P,0.10101,Y,Y,Y,Y,0.010204,0.801802,0.0,Y,N,0.0,N,N,1.9E-5,0.0,0.0,N,0
0.252632,M,C,0.25,0.0,Y,0.434783,0.888889,0.0,P,0.121212,Y,Y,Y,Y,0.132653,0.036036,0.0,N,N,0.0,N,N,2.6E-5,0.0,0.0,N,1
0.063158,F,V,0.3375,0.0,N,0.710145,0.407407,0.0,O,0.20202,Y,Y,N,Y,0.122449,0.703704,0.0,Y,N,0.0,N,N,5.0E-6,0.0,0.0,N,0
0.242105,F,S,0.075,0.0,Y,0.434783,0.407407,0.0,P,0.040404,Y,Y,N,Y,0.010204,0.853854,0.0,Y,N,0.0,N,N,1.8E-5,0.0,0.0,N,0
0.221053,F,C,0.2625,0.0,Y,0.434783,0.62963,0.0,P,0.10101,Y,Y,N,Y,0.030612,0.061061,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,1
0.010526,M,S,0.0625,0.0,Y,0.434783,0.703704,0.0,P,0.20202,Y,Y,Y,Y,0.010204,0.03003,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,1
0.094737,F,S,0.4125,0.0,Y,0.434783,0.703704,0.0,P,0.050505,Y,Y,Y,Y,0.010204,0.129129,0.0,Y,N,0.0,N,N,1.0E-5,0.0,0.0,N,0
0.568421,F,S,0.15,0.0,Y,0.434783,0.703704,0.0,P,0.20202,Y,Y,N,Y,0.05102,0.950951,0.0,Y,N,0.0,N,N,7.0E-6,0.0,0.0,N,0
0.031579,F,S,0.0375,0.0,Y,0.434783,0.703704,0.0,P,0.181818,Y,Y,N,Y,0.010204,0.024024,0.0,Y,N,0.0,N,N,6.0E-6,0.0,0.0,N,0
0.252632,F,S,0.2125,0.0,Y,0.434783,0.62963,0.0,P,0.080808,Y,Y,Y,Y,0.030612,0.950951,0.0,Y,N,0.0,N,N,3.9E-5,0.0,0.0,N,0
0.189474,F,S,0.0625,0.0,Y,0.434783,0.555556,0.0,C,0.10101,Y,Y,Y,Y,0.010204,0.950951,0.0,Y,N,0.0,N,N,9.0E-6,0.0,0.0,N,0
0.568421,F,O,0.4125,0.0,Y,0.434783,0.62963,0.0,A,0.040404,Y,Y,N,Y,0.0,0.026026,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,0
0.515789,M,S,0.1375,0.0,Y,0.434783,0.259259,0.0,P,0.10101,Y,Y,N,Y,0.040816,0.038038,0.0,Y,N,0.0,N,N,1.4E-5,0.0,0.0,N,0
0.147368,F,S,0.0875,0.0,Y,0.434783,0.62963,0.0,P,0.030303,Y,Y,N,Y,0.0,1.0,0.0,Y,N,0.0,N,N,0.0,0.0,0.0,N,0
0.094737,M,S,0.1875,0.0,Y,0.434783,0.259259,0.0,P,0.242424,Y,Y,Y,Y,0.061224,0.514515,0.0,Y,N,0.0,N,N,2.0E-5,0.0,0.0,N,0
0.252632,F,S,0.1,0.0,Y,0.710145,0.259259,0.0,A,0.232323,Y,Y,Y,Y,0.0,0.004004,0.0,Y,N,0.0,N,N,1.3E-5,0.0,0.0,N,0
0.105263,M,C,0.175,0.0,Y,0.434783,0.703704,0.0,A,0.030303,Y,Y,Y,Y,0.040816,0.002002,0.0,Y,N,0.0,N,N,6.5E-5,0.0,0.0,N,0
0.115789,F,O,0.0875,0.0,Y,0.434783,0.259259,0.0,P,0.0,Y,Y,Y,Y,0.0,0.026026,0.0,Y,N,0.0,N,N,5.0E-6,0.0,0.0,N,0
0.252632,F,S,0.4375,0.0,N,0.710145,0.259259,0.0,P,0.030303,Y,Y,Y,Y,0.030612,0.205205,0.0,Y,N,0.0,N,N,1.4E-5,0.0,0.0,N,0
0.252632,F,V,0.375,0.0,Y,0.434783,0.703704,0.0,P,0.40404,Y,Y,N,Y,0.010204,0.703704,0.0,Y,N,0.0,N,N,4.1E-5,0.0,0.333333,N,1
0.126316,M,C,0.1875,0.0,N,0.710145,0.259259,0.0,P,0.010101,Y,Y,N,Y,0.040816,0.514515,0.0,Y,N,0.0,N,N,2.5E-5,0.0,0.333333,N,0
0.084211,F,C,0.2625,0.0,Y,0.057971,1.0,0.0,P,0.010101,Y,Y,Y,Y,0.010204,0.305305,0.0,Y,N,0.0,N,N,2.1E-5,0.0,0.0,N,0
0.094737,F,C,0.4375,0.0,Y,0.434783,0.555556,0.0,P,0.282828,Y,Y,N,Y,0.010204,0.1001,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,0
0.052632,F,C,0.3,0.0,Y,0.318841,0.074074,0.0,P,0.212121,Y,Y,N,Y,0.163265,0.713714,0.0,Y,N,0.0,N,N,1.3E-5,0.0,0.333333,N,0
0.010526,M,D,0.3875,0.0,Y,0.434783,0.407407,0.0,P,0.161616,Y,Y,Y,Y,0.091837,0.107107,0.0,Y,N,0.0,N,N,2.9E-5,0.0,0.0,N,0
0.094737,M,C,0.25,0.0,Y,0.434783,0.407407,0.0,P,0.040404,Y,N,Y,Y,0.030612,0.950951,0.0,Y,N,0.0,N,N,3.1E-5,0.0,0.333333,N,1
0.0,F,S,0.075,0.0,Y,0.434783,0.703704,0.0,P,0.20202,Y,N,Y,Y,0.010204,0.066066,0.0,Y,N,0.0,N,N,6.0E-6,0.0,0.0,N,0
0.168421,F,S,0.0625,0.0,N,0.710145,0.703704,0.0,P,0.20202,Y,Y,N,Y,0.010204,1.0,0.0,Y,N,0.0,N,N,5.0E-6,0.0,0.0,N,0
0.105263,F,S,0.3625,0.0,Y,0.710145,0.62963,0.0,P,0.020202,Y,Y,Y,Y,0.020408,0.205205,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,0
0.073684,M,S,0.225,0.0,N,0.710145,0.62963,0.0,P,0.010101,Y,Y,Y,Y,0.122449,0.04004,0.0,Y,N,0.0,N,N,1.4E-5,0.0,0.0,N,0
0.221053,F,O,0.0875,0.0,Y,0.710145,0.62963,0.0,P,0.222222,Y,Y,N,Y,0.010204,1.0,0.004,Y,N,0.0,N,N,5.0E-6,0.0,0.0,N,1
0.0,F,C,0.225,0.0,N,0.710145,0.259259,0.0,P,0.151515,Y,Y,N,Y,0.05102,0.131131,0.0,Y,N,0.0,N,N,9.0E-6,0.0,0.0,N,0
0.189474,M,D,0.4375,0.0,N,0.710145,0.407407,0.0,P,0.10101,Y,Y,Y,Y,0.061224,0.953954,0.0,Y,N,0.0,N,N,1.1E-5,0.0,0.0,N,1
0.136842,F,C,0.3,0.0,Y,0.434783,0.259259,0.0,P,0.161616,Y,Y,N,Y,0.0,0.720721,0.006,Y,N,0.0,N,N,0.0,0.0,0.0,N,0
0.0,F,S,0.075,0.0,Y,0.434783,0.62963,0.0,P,0.161616,Y,Y,Y,Y,0.010204,0.712713,0.0,Y,N,0.0,N,N,7.0E-6,0.0,0.0,N,1
0.0,F,C,0.275,0.0,Y,0.434783,0.814815,0.0,P,0.080808,Y,Y,N,Y,0.040816,0.13013,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,0
0.252632,F,O,0.225,0.0,Y,0.434783,0.407407,0.0,A,0.070707,Y,Y,N,Y,0.102041,0.043043,0.0,Y,N,0.0,N,N,3.9E-5,0.0,0.0,N,0
0.221053,F,C,0.3125,0.0,N,0.710145,0.703704,0.0,P,0.181818,Y,Y,N,Y,0.020408,0.107107,0.0,Y,N,0.0,N,N,1.9E-5,0.0,0.0,N,1
0.252632,F,S,0.05,0.0,Y,0.434783,0.62963,0.0,P,0.191919,Y,Y,Y,Y,0.0,0.04004,0.0,Y,N,0.0,N,N,5.0E-6,0.0,0.0,N,0
0.210526,M,S,0.0875,0.0,Y,0.434783,0.259259,0.0,P,0.20202,Y,Y,Y,Y,0.020408,0.04004,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,0
0.157895,F,C,0.4375,0.0,Y,0.434783,0.407407,0.0,P,0.30303,Y,Y,N,Y,0.0,0.720721,0.005193,Y,N,0.0,N,N,0.0,0.0,0.0,N,0
0.252632,M,S,0.1125,0.0,Y,0.434783,1.0,0.0,P,0.070707,Y,Y,Y,Y,0.061224,1.0,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,1
0.147368,F,S,0.075,0.0,Y,0.434783,0.407407,0.0,P,0.040404,Y,Y,N,N,0.010204,0.131131,0.0,Y,N,0.0,N,N,7.0E-6,0.0,0.0,N,1
0.021053,F,C,0.4,0.0,Y,0.434783,0.407407,0.0,A,0.171717,Y,Y,N,Y,0.102041,0.131131,0.0,Y,N,0.0,N,N,3.1E-5,0.0,0.0,N,0
0.168421,F,S,0.575,0.0,Y,0.434783,0.703704,0.0,P,0.070707,Y,Y,N,Y,0.602041,0.725726,0.0,Y,N,0.0,N,N,1.3E-5,0.0,0.0,N,0
0.189474,F,V,0.6375,0.0,Y,0.434783,1.0,0.0,P,0.10101,Y,Y,N,Y,0.0,0.725726,0.0,Y,N,0.0,N,N,2.6E-5,0.0,0.666667,N,0
0.084211,M,C,0.3125,0.0,Y,0.057971,0.703704,0.0,P,0.40404,Y,Y,N,Y,0.112245,0.079079,0.0,Y,N,0.0,N,N,1.5E-5,0.0,0.333333,N,1
0.178947,M,C,0.3,0.0,N,0.710145,0.259259,0.0,P,0.080808,Y,Y,N,Y,0.0,0.265265,0.0,Y,N,0.0,N,N,1.6E-5,0.0,0.0,N,0
0.231579,F,C,0.0875,0.0,Y,0.434783,0.888889,0.0,A,0.010101,Y,Y,N,Y,0.020408,0.950951,0.0,Y,N,0.0,N,N,1.0E-5,0.0,0.0,N,0
0.221053,M,S,0.1625,0.0,Y,0.434783,0.259259,0.0,P,0.262626,Y,Y,Y,Y,0.05102,0.950951,0.0,Y,N,0.0,N,N,2.2E-5,0.0,0.0,N,0
0.242105,F,C,0.1375,0.0,N,0.434783,0.814815,0.0,P,0.10101,Y,Y,Y,Y,0.112245,1.0,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,0
0.115789,M,O,0.15,0.0,Y,0.434783,0.074074,0.0,P,0.020202,Y,Y,Y,Y,0.0,1.0,0.0,Y,N,0.0,N,N,9.0E-6,0.0,0.0,N,0
0.157895,F,S,0.075,0.0,Y,0.434783,0.0,0.0,P,0.212121,Y,Y,N,Y,0.010204,0.04004,0.0,Y,N,0.0,N,N,6.0E-6,0.0,0.0,N,0
0.221053,F,S,0.1875,0.0,Y,0.434783,0.888889,0.0,P,0.30303,Y,Y,N,Y,0.010204,0.04004,0.0,Y,N,0.0,N,N,1.1E-5,0.0,0.0,N,1
0.568421,F,S,0.375,0.0,Y,0.434783,1.0,0.0,P,0.050505,Y,Y,Y,Y,0.040816,0.205205,0.0,Y,N,0.0,N,N,6.0E-6,0.0,0.0,N,0
0.168421,F,C,0.2625,0.0,Y,0.434783,0.259259,0.0,P,0.111111,Y,Y,Y,Y,0.153061,0.713714,0.0,Y,N,0.0,N,N,2.9E-5,0.0,0.0,N,0
0.021053,M,S,0.075,0.0,Y,0.434783,0.259259,0.0,C,0.212121,Y,Y,Y,Y,0.010204,0.06006,0.0,Y,N,0.0,N,N,5.0E-6,0.0,0.0,N,1
0.568421,F,C,0.4125,0.0,Y,0.710145,0.407407,0.0,P,0.151515,Y,Y,Y,Y,0.020408,0.002002,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,0
0.094737,F,C,0.0625,0.0,Y,0.434783,0.259259,0.0,P,0.010101,Y,Y,Y,Y,0.030612,0.039039,0.0,Y,N,0.0,N,N,9.0E-6,0.0,0.0,N,0
0.157895,M,D,0.3,0.0,N,0.710145,0.814815,0.0,P,0.121212,Y,Y,N,Y,0.010204,0.058058,0.0,Y,N,0.0,N,N,2.1E-5,0.0,0.333333,N,0
0.073684,F,S,0.05,0.0,Y,0.434783,0.703704,0.0,P,0.191919,Y,Y,Y,Y,0.010204,0.950951,0.0,Y,N,0.0,N,N,7.0E-6,0.0,0.0,N,0
0.126316,M,S,0.075,0.0,Y,0.057971,0.62963,0.0,P,0.222222,Y,Y,N,Y,0.010204,0.026026,0.0,Y,N,0.0,N,N,6.0E-6,0.0,0.0,N,1
0.2,F,D,0.325,0.0,Y,0.434783,0.814815,0.0,A,0.040404,Y,Y,Y,Y,0.255102,0.077077,0.0,Y,N,0.0,N,N,5.2E-5,0.0,0.0,N,0
0.231579,F,S,0.075,0.0,Y,0.434783,0.259259,0.0,P,0.131313,Y,Y,Y,Y,0.010204,1.0,0.0,Y,N,0.0,N,N,1.0E-5,0.0,0.0,N,0
0.221053,M,S,0.475,0.0,N,0.710145,0.407407,0.0,P,0.10101,Y,Y,Y,Y,0.061224,0.026026,0.0,Y,N,0.0,N,N,6.0E-6,0.0,0.0,N,0
0.221053,F,C,0.275,0.0,N,0.710145,0.703704,0.0,P,0.070707,Y,Y,N,Y,0.102041,0.059059,0.0,Y,N,0.0,N,N,1.0E-5,0.0,0.0,N,0
0.2,M,S,0.0875,0.0,N,0.710145,0.0,0.0,P,0.030303,Y,Y,Y,Y,0.061224,0.026026,0.0,Y,N,0.0,N,N,5.0E-6,0.0,0.0,N,0
0.221053,M,S,0.125,0.0,Y,0.434783,0.703704,0.0,P,0.121212,Y,N,N,Y,0.061224,0.713714,0.0,Y,N,0.0,N,N,1.0E-5,0.0,0.0,N,1
0.568421,M,S,0.075,0.0,Y,0.434783,0.703704,0.0,O,0.020202,Y,Y,Y,Y,0.020408,0.707708,0.0,Y,N,0.0,N,N,1.6E-5,0.0,0.0,N,0
0.568421,M,S,0.0625,0.0,Y,0.434783,0.555556,0.0,A,0.151515,Y,Y,N,Y,0.0,0.035035,0.0,Y,N,0.0,N,N,7.0E-6,0.0,0.0,N,0
0.021053,M,S,0.275,0.0,Y,0.434783,0.703704,0.0,P,0.121212,Y,Y,N,Y,0.040816,0.703704,0.0,Y,N,0.0,N,N,5.0E-6,0.0,0.0,N,1
0.568421,F,C,0.2625,0.0,Y,0.434783,0.259259,0.0,P,0.070707,Y,Y,N,Y,0.091837,0.131131,0.0,Y,N,0.0,N,N,1.0E-5,0.0,0.0,N,1
0.252632,M,S,0.0375,0.0,Y,0.434783,0.407407,0.0,P,0.090909,Y,Y,N,Y,0.010204,1.0,0.0,Y,N,0.0,N,N,1.0E-5,0.0,0.0,N,1
0.136842,M,C,0.325,0.0,N,0.434783,0.074074,0.0,P,0.10101,Y,Y,Y,Y,0.0,0.105105,0.0,Y,N,0.0,N,N,2.6E-5,0.0,0.0,N,0
0.568421,F,O,0.325,0.0,Y,0.434783,0.407407,0.0,P,0.090909,Y,Y,N,Y,0.05102,0.043043,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,0
0.242105,M,C,0.25,0.0,Y,0.710145,0.259259,0.0,P,0.10101,Y,Y,N,Y,0.030612,0.06006,0.0,Y,N,0.0,N,N,6.0E-6,0.0,0.0,N,0
0.221053,F,C,0.175,0.0,Y,0.434783,0.62963,0.0,P,0.060606,Y,Y,N,Y,0.102041,0.21021,0.0,Y,N,0.0,N,N,1.7E-5,0.0,0.0,N,0
0.042105,M,C,0.25,0.0,N,0.710145,0.814815,0.0,P,0.050505,Y,Y,Y,Y,0.0,0.521522,0.0,Y,N,0.0,N,N,1.0E-5,0.0,0.0,N,0
0.021053,F,C,0.4125,0.0,Y,0.434783,0.259259,0.0,A,0.010101,Y,Y,N,Y,0.0,0.131131,0.0,Y,N,0.0,N,N,6.0E-6,0.0,0.0,N,0
0.0,M,S,0.1625,0.0,Y,0.710145,0.407407,0.0,P,0.020202,Y,Y,N,Y,0.030612,0.713714,0.0,Y,N,0.0,N,N,2.8E-5,0.0,0.0,N,0
0.147368,F,D,0.2875,0.0,Y,0.434783,0.407407,0.0,P,0.10101,Y,Y,Y,Y,0.020408,0.06006,0.0,Y,N,0.0,N,N,6.0E-6,0.0,0.0,N,0
0.168421,F,C,0.1625,0.0,Y,0.434783,0.074074,0.0,P,0.010101,Y,Y,N,Y,0.010204,1.0,0.0,Y,N,0.0,N,N,5.0E-6,0.0,0.0,N,0
0.252632,M,S,0.1,0.0,Y,0.434783,0.62963,0.0,A,0.010101,Y,Y,Y,Y,0.0,1.0,0.0,Y,N,0.0,N,N,7.0E-6,0.0,0.0,N,0
0.221053,F,S,0.175,0.0,N,0.710145,0.407407,0.0,A,0.070707,Y,Y,N,Y,0.010204,0.03003,0.0,Y,N,0.0,N,N,5.0E-6,0.0,0.0,N,1
0.073684,F,S,0.1375,0.0,Y,0.434783,0.62963,0.0,P,0.171717,Y,Y,N,Y,0.040816,0.950951,0.0,Y,N,0.0,N,N,1.6E-5,0.0,0.0,N,0
0.157895,F,S,0.0875,0.0,Y,0.434783,0.703704,0.0,P,0.010101,Y,Y,Y,Y,0.010204,1.0,0.0,Y,N,0.0,N,N,1.5E-5,0.0,0.0,N,0
0.2,F,S,0.05,0.0,Y,0.434783,0.777778,0.0,P,0.10101,Y,Y,Y,Y,0.010204,0.04004,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,1
0.073684,F,C,0.25,0.0,Y,0.434783,0.259259,0.0,P,0.10101,Y,Y,Y,Y,0.05102,0.132132,0.0,Y,N,0.0,N,N,3.0E-5,0.0,0.0,N,0
0.568421,F,S,0.0875,0.0,Y,0.434783,0.259259,0.0,C,0.212121,Y,Y,Y,Y,0.0,0.712713,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,1
0.021053,F,S,0.0625,0.0,Y,0.434783,0.074074,0.0,P,0.20202,Y,Y,N,Y,0.010204,0.801802,0.0,Y,N,0.0,N,N,5.0E-6,0.0,0.0,N,0
0.231579,F,C,0.2625,0.0,Y,0.434783,0.407407,0.0,P,0.10101,Y,Y,Y,Y,0.102041,0.717718,0.0,Y,N,0.0,N,N,2.9E-5,0.0,0.0,N,0
0.189474,F,C,0.425,0.0,Y,0.434783,0.62963,0.0,P,0.151515,Y,Y,Y,Y,0.265306,0.21021,0.0,Y,N,0.0,N,N,2.4E-5,0.0,0.333333,N,0
0.0,F,S,0.2875,0.0,Y,0.434783,0.62963,0.0,P,0.10101,Y,Y,N,Y,0.163265,0.205205,0.0,Y,N,0.0,N,N,6.0E-6,0.0,0.0,N,0
0.242105,F,S,0.35,0.0,Y,0.710145,0.407407,0.0,P,0.111111,Y,Y,N,Y,0.255102,0.713714,0.0,Y,N,0.0,N,N,5.2E-5,0.0,0.0,N,0
0.221053,F,S,0.4375,0.0,Y,0.434783,0.703704,0.0,P,0.242424,Y,Y,N,Y,0.122449,0.113113,0.0,Y,N,0.0,N,N,2.1E-5,0.0,0.0,N,1
0.2,F,S,0.175,0.0,N,0.434783,0.62963,0.0,P,0.292929,Y,Y,Y,Y,0.010204,0.026026,0.0,Y,N,0.0,N,N,6.0E-6,0.0,0.0,N,0
0.231579,M,S,0.025,0.0,Y,0.434783,1.0,0.0,P,0.171717,Y,Y,N,Y,0.0,0.159159,0.0,Y,N,0.0,N,N,9.0E-6,0.0,0.0,N,0
0.221053,M,O,0.3875,0.0,Y,0.434783,0.703704,0.0,A,0.030303,Y,Y,N,Y,0.0,0.908909,0.0,Y,N,0.0,N,N,2.3E-5,0.0,0.333333,N,0
0.084211,M,C,0.1,0.0,Y,0.057971,0.407407,0.0,P,0.030303,Y,Y,N,Y,0.010204,1.0,0.0,Y,N,0.0,N,N,2.4E-5,0.0,0.333333,N,0
0.2,F,S,0.3875,0.0,Y,0.434783,0.703704,0.0,A,0.0,Y,Y,Y,Y,0.061224,1.0,0.0,Y,N,0.0,N,N,2.0E-5,0.0,0.333333,N,0
0.063158,F,C,0.3125,0.0,Y,0.057971,0.407407,0.0,P,0.010101,Y,Y,Y,Y,0.061224,0.205205,0.0,Y,N,0.0,N,N,9.0E-6,0.0,0.0,N,0
0.168421,M,S,0.0625,0.0,N,0.710145,0.074074,0.0,C,0.020202,Y,Y,N,Y,0.010204,1.0,0.0,Y,N,0.0,N,N,9.0E-6,0.0,0.0,N,0
0.021053,M,S,0.175,0.0,N,0.710145,0.703704,0.0,P,0.050505,Y,Y,N,Y,0.010204,1.0,0.0,Y,N,0.0,N,N,9.0E-6,0.0,0.0,N,1
0.168421,F,C,0.1,0.0,Y,0.710145,0.074074,0.0,C,0.010101,Y,Y,Y,Y,0.020408,0.036036,0.0,Y,N,0.0,N,N,7.0E-6,0.0,0.0,N,0
0.147368,F,S,0.2625,0.0,Y,0.434783,0.407407,0.0,A,0.30303,Y,Y,Y,Y,0.132653,0.004004,0.0,Y,N,0.0,N,N,2.6E-5,0.0,0.0,N,0
0.221053,M,O,0.4875,0.0,Y,0.710145,0.074074,0.0,A,0.010101,Y,Y,N,Y,0.27551,0.129129,0.0,Y,N,0.0,N,N,1.7E-5,0.0,0.333333,N,0
0.242105,F,S,0.1,0.0,Y,0.434783,0.703704,0.0,P,0.242424,Y,Y,Y,Y,0.0,0.213213,0.0,Y,N,0.0,N,N,5.0E-6,0.0,0.0,N,0
0.242105,F,C,0.5125,0.0,Y,0.318841,0.62963,0.0,P,0.030303,Y,Y,N,Y,0.0,0.013013,0.0,Y,N,0.0,N,N,1.5E-5,0.0,0.333333,N,0
0.568421,F,S,0.3,0.0,N,0.710145,0.888889,0.0,A,0.020202,Y,Y,N,Y,0.0,0.205205,0.0,Y,N,0.0,N,N,9.0E-6,0.0,0.0,N,0
0.073684,M,S,0.0875,0.0,N,0.710145,0.37037,0.0,P,0.191919,Y,Y,N,Y,0.020408,0.950951,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,1
0.252632,F,S,0.0875,0.0,Y,0.434783,0.62963,0.0,P,0.212121,Y,Y,Y,Y,0.0,1.0,0.0,Y,N,0.0,N,N,0.0,0.0,0.0,N,0
0.252632,F,S,0.2375,0.0,Y,0.434783,1.0,0.0,A,0.10101,Y,Y,Y,Y,0.020408,0.654655,0.0,Y,N,0.0,N,N,7.0E-6,0.0,0.0,N,0
0.252632,M,S,0.0375,0.0,N,0.710145,0.407407,0.0,P,0.121212,Y,Y,Y,Y,0.0,0.514515,0.0,Y,N,0.0,N,N,5.0E-6,0.0,0.0,N,0
0.042105,F,V,0.575,0.0,Y,0.057971,0.407407,0.0,P,0.10101,Y,Y,Y,Y,0.0,0.853854,0.0,Y,N,0.0,N,N,2.2E-5,0.0,0.0,N,0
0.221053,F,S,0.0875,0.0,Y,0.434783,0.888889,0.0,P,0.222222,Y,Y,N,Y,0.030612,0.654655,0.0,Y,N,0.0,N,N,9.0E-6,0.0,0.0,N,0
0.231579,M,S,0.25,0.0,Y,0.434783,0.62963,0.0,P,0.040404,Y,Y,N,Y,0.040816,0.22022,0.0,Y,N,0.0,N,N,3.1E-5,0.0,0.0,N,0
0.094737,M,S,0.2375,0.0,N,0.710145,0.62963,0.0,P,0.030303,Y,N,Y,Y,0.0,0.721722,0.0,Y,N,0.0,N,N,1.2E-5,0.0,0.0,N,1
0.2,F,S,0.325,0.0,Y,0.434783,0.703704,0.0,P,0.40404,Y,Y,Y,Y,0.020408,0.205205,0.0,N,N,0.0,N,N,5.0E-6,0.0,0.0,N,0
0.221053,F,C,0.2375,0.0,Y,0.710145,0.62963,0.0,P,0.343434,Y,Y,Y,Y,0.040816,0.855856,0.0,Y,N,0.0,N,N,6.0E-6,0.0,0.0,N,0
0.221053,F,C,0.2,0.0,N,0.434783,0.62963,0.0,P,0.121212,Y,Y,N,Y,0.102041,0.950951,0.0,Y,N,0.0,N,N,1.0E-5,0.0,0.0,N,0
0.252632,F,D,0.25,0.0,Y,0.434783,0.407407,0.0,C,0.353535,Y,Y,Y,Y,0.0,0.13013,0.0,Y,N,0.0,N,N,7.0E-6,0.0,0.0,N,0
0.568421,F,S,0.3875,0.0,Y,0.434783,0.407407,0.0,A,0.040404,Y,Y,N,Y,0.102041,1.0,0.0,Y,N,0.0,N,N,1.8E-5,0.0,0.0,N,0
0.231579,F,S,0.075,0.0,Y,0.434783,0.777778,0.0,C,0.161616,Y,Y,Y,Y,0.010204,0.807808,0.0,Y,N,0.0,N,N,8.0E-6,0.0,0.0,N,0
0.189474,M,S,0.1625,0.0,Y,0.434783,0.62963,0.0,P,0.050505,Y,Y,Y,Y,0.010204,0.707708,0.0,Y,N,0.0,N,N,6.0E-6,0.0,0.0,N,1
0.221053,F,C,0.1375,0.0,Y,0.710145,0.555556,0.0,P,0.070707,Y,Y,N,Y,0.020408,0.950951,0.0,Y,N,0.0,N,N,2.1E-5,0.0,0.0,N,0
0.568421,F,S,0.3375,0.0,Y,0.710145,1.0,0.0,P,0.181818,Y,Y,N,Y,0.020408,0.165165,0.0,Y,N,0.0,N,N,1.3E-5,0.0,0.0,N,0
