@relation luxembourg-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 {0,1}
@attribute att7 {0,1}
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 {0,1}
@attribute att19 {0,1}
@attribute att20 {0,1}
@attribute att21 {0,1}
@attribute att22 {0,1}
@attribute att23 {0,1}
@attribute att24 {0,1}
@attribute att25 {0,1}
@attribute att26 {0,1}
@attribute att27 {0,1}
@attribute att28 {0,1}
@attribute att29 {0,1}
@attribute att30 {0,1}
@attribute att31 numeric
@attribute class {0,1}

@data
0.28571,0.0,1.0,0.6,0.3,1,0,0.8,1.0,0.25,0.0,0.0,1.0,0.428584,0.493673,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86224,1
0.57143,0.14286,0.33333,0.6,0.7,0,1,1.0,0.83333,0.25,0.83333,0.0,1.0,0.0,0.645566,1.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.862306,0
0.42857,0.14286,0.33333,0.5,0.6,0,1,0.7,0.66667,0.5,1.0,0.0,1.0,0.142858,0.797472,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863626,0
0.71429,0.14286,0.33333,0.4,0.5,1,1,0.9,0.5,0.25,1.0,0.0,1.0,0.428584,0.734178,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864979,0
0.57143,0.28571,0.66667,0.5,0.5,1,1,0.6,0.66667,0.25,0.0,0.0,1.0,0.142858,0.379744,0.015384,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.865144,1
0.42857,0.14286,0.33333,0.6,0.6,1,1,0.8,1.0,0.25,1.0,0.0,1.0,0.142858,0.860765,0.030769,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865408,0
0.14286,0.28571,0.66667,1.0,0.5,1,1,1.0,0.66667,0.5,1.0,0.0,0.25,0.428584,0.822789,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.866431,1
1.0,0.0,1.0,0.5,0.6,1,1,0.5,1.0,0.0,1.0,0.0,1.0,0.428584,0.746836,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.866497,1
1.0,0.42857,0.66667,0.7,0.7,1,1,0.5,0.5,0.5,0.83333,0.0,1.0,0.142858,0.468355,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.866761,1
0.28571,0.14286,0.66667,0.5,0.7,1,1,0.7,0.83333,0.0,0.33333,0.0,0.75,0.428584,0.797472,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.86686,1
1.0,0.28571,0.33333,0.7,0.7,0,1,0.9,0.5,0.0,1.0,1.0,0.75,0.285717,0.582284,0.015384,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.86686,0
0.14286,0.0,0.66667,0.5,0.5,1,1,0.9,0.5,0.0,0.83333,0.0,1.0,0.0,0.898742,1.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.866926,1
0.57143,0.14286,0.0,0.3,0.7,1,1,0.8,1.0,0.0,0.83333,0.0,0.0,0.0,0.848107,1.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867058,0
0.71429,0.28571,0.33333,0.6,0.6,1,1,0.8,0.5,0.5,0.83333,0.0,1.0,0.428584,0.51899,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867124,0
1.0,0.28571,0.66667,0.3,0.3,0,1,0.6,1.0,0.25,0.83333,0.0,1.0,0.0,0.683543,1.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.867949,1
0.28571,0.0,0.33333,0.3,0.3,0,1,1.0,0.33333,0.0,1.0,0.0,1.0,0.714307,0.582284,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.867949,0
0.42857,0.14286,0.0,0.8,0.5,1,1,0.7,0.5,0.25,0.33333,0.0,1.0,0.142858,0.227851,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.868015,0
0.28571,0.14286,0.66667,0.4,0.4,0,1,0.3,0.66667,0.0,0.0,0.0,1.0,0.571446,0.797472,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868015,1
0.71429,0.14286,1.0,0.3,0.2,1,1,0.8,0.83333,0.5,0.83333,0.0,0.0,0.0,0.835448,1.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.868015,1
0.57143,0.0,0.33333,0.7,0.7,1,1,0.9,0.83333,0.0,1.0,0.0,0.75,0.428584,0.70886,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.868015,0
0.71429,0.0,0.33333,0.3,0.2,0,1,0.7,1.0,0.25,1.0,0.0,1.0,0.142858,0.481014,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.868147,0
0.14286,0.42857,1.0,0.5,0.5,1,1,0.9,1.0,0.0,1.0,0.0,1.0,0.0,0.784813,1.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.868147,1
0.85714,0.14286,0.66667,0.6,0.5,1,1,0.8,0.5,0.0,1.0,0.0,0.0,0.142858,0.759495,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.868213,1
0.42857,0.14286,1.0,0.8,0.8,1,1,0.9,0.66667,0.25,1.0,0.0,1.0,0.428584,0.531649,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.868279,1
1.0,0.28571,0.33333,0.4,0.5,0,1,0.7,0.66667,0.25,0.83333,0.0,0.5,0.0,0.734178,1.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.868279,0
0.42857,0.14286,0.66667,0.5,0.7,1,1,0.9,0.83333,0.25,1.0,0.0,1.0,0.285717,0.797472,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.868279,1
0.42857,0.14286,0.33333,0.5,0.6,0,1,0.7,1.0,0.25,1.0,0.0,0.5,0.0,0.721519,1.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.868411,0
0.57143,0.14286,0.66667,0.9,0.8,1,1,0.7,0.5,0.25,1.0,0.0,0.5,0.0,0.81013,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868411,1
0.85714,0.14286,1.0,0.7,0.8,1,1,0.9,1.0,0.0,1.0,0.0,0.25,0.285717,0.911389,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.868411,1
0.57143,0.0,0.33333,0.7,0.0,1,1,0.5,0.83333,0.25,1.0,0.0,0.5,0.285717,0.582284,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.868544,0
0.28571,0.28571,0.66667,0.5,0.3,1,1,0.4,0.33333,0.75,0.83333,0.0,1.0,0.142858,0.70886,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.868544,1
0.57143,0.14286,0.66667,0.7,0.6,1,1,0.8,0.83333,0.0,1.0,0.0,1.0,0.428584,0.860765,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.868544,1
0.71429,0.0,1.0,0.3,0.5,1,1,0.9,0.5,0.0,1.0,0.0,0.5,0.428584,0.607602,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86861,1
0.28571,0.14286,0.33333,0.3,0.6,1,1,0.8,0.66667,0.25,1.0,0.0,1.0,0.714307,0.506332,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869501,0
1.0,0.14286,0.66667,0.7,0.7,1,1,0.9,0.66667,0.25,0.16667,0.0,1.0,0.428584,0.41772,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.869501,1
0.85714,0.42857,0.66667,0.3,0.3,1,1,0.7,0.0,0.75,1.0,0.0,0.75,0.0,0.063287,1.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869567,1
0.42857,0.42857,0.0,0.5,0.0,1,1,1.0,0.5,0.25,1.0,0.0,1.0,0.285717,0.506332,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.869567,0
0.42857,0.14286,0.0,0.6,0.8,0,1,0.3,0.66667,0.5,1.0,0.0,1.0,0.142858,0.468355,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869798,0
0.85714,0.71429,0.0,0.2,0.3,1,0,0.9,1.0,0.25,0.0,0.0,1.0,0.142858,0.41772,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869864,0
0.28571,0.28571,0.33333,0.7,0.7,0,1,0.8,0.5,0.25,0.83333,0.0,0.75,0.142858,0.531649,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869996,0
0.28571,0.28571,0.66667,0.8,0.7,1,1,0.9,1.0,0.25,0.83333,0.0,1.0,0.285717,0.822789,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.870062,1
0.28571,0.28571,0.66667,0.8,0.9,1,1,0.7,1.0,0.25,1.0,0.0,1.0,0.571446,0.974682,0.030769,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870062,1
0.85714,0.0,1.0,0.8,0.7,1,1,0.9,0.83333,0.0,0.83333,0.0,0.25,0.0,0.835448,1.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870194,1
0.28571,0.28571,0.33333,0.4,0.5,0,1,0.7,0.5,0.5,1.0,0.0,1.0,0.285717,0.468355,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.870953,0
1.0,0.14286,1.0,0.5,0.5,1,1,0.3,0.66667,0.75,0.33333,0.0,0.75,0.0,0.468355,1.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.871019,1
0.42857,0.14286,0.66667,0.7,0.5,1,1,0.5,0.83333,0.25,0.0,0.0,0.25,0.428584,0.658225,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.871085,1
0.0,0.14286,0.66667,0.2,0.4,1,1,0.9,0.5,0.25,1.0,0.0,1.0,0.0,0.696201,1.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.871085,1
0.0,0.14286,0.33333,0.2,0.4,1,0,0.9,0.5,0.25,0.83333,0.0,1.0,0.571446,0.632908,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.871382,0
0.42857,0.14286,0.33333,0.4,0.7,0,1,0.8,0.83333,0.25,0.33333,0.0,0.5,0.285717,0.797472,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871514,0
0.57143,0.28571,0.0,0.5,0.5,1,1,1.0,0.83333,0.25,0.0,0.0,0.5,0.428584,0.772154,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.87158,0
0.85714,0.28571,0.33333,0.8,0.6,0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.285717,0.974682,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.872537,0
0.0,0.0,0.66667,0.7,0.7,1,1,0.6,0.83333,0.5,1.0,0.0,1.0,0.142858,0.873424,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.872603,1
0.14286,0.14286,0.33333,0.0,0.5,0,1,0.9,0.83333,0.25,0.5,0.0,0.75,0.571446,0.582284,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.872735,0
0.28571,0.0,0.66667,0.8,0.5,0,1,0.9,0.83333,0.25,1.0,0.0,1.0,0.285717,0.772154,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.872801,1
0.42857,0.28571,0.33333,0.8,0.8,0,1,0.9,1.0,0.0,1.0,0.0,1.0,0.285717,0.81013,0.030769,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872867,0
0.0,0.14286,0.33333,0.0,0.0,0,1,0.9,1.0,0.0,1.0,0.0,1.0,0.428584,0.721519,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872867,0
1.0,0.14286,0.66667,0.5,0.5,1,1,0.9,1.0,0.25,1.0,0.0,0.5,0.428584,0.886083,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.872999,1
0.57143,0.28571,0.0,0.3,0.0,0,1,0.9,1.0,0.25,1.0,1.0,1.0,0.142858,0.835448,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874583,0
0.14286,0.14286,0.66667,0.3,0.4,1,1,0.6,0.83333,0.25,0.83333,0.0,1.0,0.285717,0.924047,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.87554,1
1.0,0.14286,0.33333,0.4,0.4,0,1,1.0,0.66667,0.0,1.0,0.0,1.0,0.428584,0.658225,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.875606,0
0.42857,0.14286,0.33333,0.5,0.7,0,1,0.7,0.5,0.5,0.83333,0.0,0.5,0.571446,0.670884,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87587,0
0.42857,0.28571,0.66667,0.5,0.5,1,1,0.9,0.0,0.25,0.16667,0.0,1.0,0.428584,0.734178,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.875903,1
1.0,0.28571,0.33333,0.7,0.5,1,1,0.9,0.83333,0.0,0.66667,0.0,1.0,0.428584,0.759495,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875903,0
0.42857,0.14286,0.33333,0.4,0.5,1,1,0.5,0.66667,0.0,0.83333,0.0,1.0,0.571446,0.632908,0.030769,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.875903,0
0.28571,0.14286,0.0,0.2,0.2,0,0,0.7,0.66667,0.25,1.0,0.0,1.0,0.0,0.569626,1.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.876036,0
0.28571,0.28571,0.66667,0.2,0.2,1,1,0.9,0.5,0.25,1.0,0.0,1.0,0.428584,0.683543,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876036,1
0.85714,0.14286,0.66667,0.3,0.6,1,1,0.6,0.16667,0.25,0.16667,0.0,1.0,0.428584,0.569626,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.876168,1
0.71429,0.28571,0.33333,0.4,0.4,1,1,0.8,0.33333,0.25,1.0,0.0,1.0,0.571446,0.670884,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876234,0
0.57143,0.28571,0.33333,0.9,1.0,1,1,0.8,0.83333,0.5,0.83333,0.0,0.5,0.571446,0.784813,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.876234,0
0.85714,0.42857,0.33333,0.6,0.5,1,1,0.8,0.83333,0.75,0.83333,0.0,0.75,0.285717,0.620249,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8763,0
0.28571,0.28571,0.33333,0.4,0.3,1,1,0.7,0.5,0.0,0.5,0.0,1.0,0.571446,0.670884,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.877059,0
0.85714,0.14286,0.0,0.6,0.7,1,1,0.7,0.66667,0.5,1.0,0.0,1.0,0.0,0.379744,1.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.877257,0
0.42857,0.28571,0.33333,0.6,0.8,0,1,0.9,0.33333,0.0,1.0,0.0,1.0,0.0,0.860765,1.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.877323,0
0.85714,0.28571,0.66667,0.5,0.5,1,1,0.5,1.0,0.75,0.16667,0.0,0.5,0.285717,0.784813,0.046153,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.877455,1
1.0,0.28571,0.66667,0.4,0.5,1,1,0.7,0.83333,0.5,0.83333,0.0,1.0,0.285717,0.544308,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.877455,1
1.0,0.14286,0.33333,0.5,0.5,1,1,0.4,0.83333,0.25,0.0,0.0,1.0,0.428584,0.658225,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877653,0
1.0,0.42857,0.33333,0.5,0.5,1,1,0.8,0.83333,0.5,1.0,0.0,1.0,0.142858,0.443038,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877653,0
0.71429,0.28571,1.0,1.0,0.8,1,1,0.8,0.83333,0.25,0.5,0.0,0.0,0.142858,0.797472,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.877686,1
0.42857,0.0,0.33333,0.8,0.8,1,1,0.7,0.33333,0.5,1.0,0.0,1.0,0.571446,0.746836,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.877686,0
0.42857,0.57143,0.33333,1.0,1.0,1,1,0.9,1.0,0.0,0.33333,0.0,0.0,0.0,0.835448,1.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877752,0
1.0,0.14286,0.0,0.2,0.3,1,0,1.0,0.5,0.0,1.0,0.0,1.0,0.428584,0.645566,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.878643,0
1.0,0.28571,0.33333,0.5,0.5,1,1,0.9,0.83333,0.5,1.0,0.0,1.0,0.142858,0.41772,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.878643,0
0.71429,0.14286,0.0,0.3,0.5,0,1,0.7,0.5,0.0,0.16667,0.0,0.75,0.142858,0.822789,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.878709,0
1.0,0.42857,0.66667,0.3,0.5,1,1,0.5,0.33333,0.75,0.66667,0.0,1.0,0.714307,0.721519,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.878973,1
0.57143,0.0,0.66667,0.6,0.7,1,1,0.8,0.66667,0.25,0.83333,0.0,0.75,0.428584,0.645566,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.878973,1
1.0,0.14286,0.33333,0.4,0.5,1,1,1.0,0.5,0.5,0.83333,0.0,1.0,0.142858,0.481014,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.879039,0
0.85714,0.14286,0.33333,0.7,0.5,1,1,0.7,0.5,0.0,1.0,0.0,1.0,0.142858,0.860765,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879171,0
1.0,0.42857,0.66667,0.6,0.8,1,1,0.8,0.16667,0.5,0.83333,0.0,1.0,0.0,0.392403,1.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.879237,1
0.0,0.0,0.33333,0.3,0.5,1,1,0.4,0.66667,0.75,1.0,0.0,1.0,0.0,0.936706,1.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.879303,0
1.0,0.28571,0.66667,0.7,0.8,1,1,0.7,0.5,0.25,0.66667,0.0,0.75,0.428584,0.379744,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.880194,1
1.0,0.14286,0.33333,0.6,0.8,1,1,0.5,0.83333,0.25,1.0,0.0,1.0,0.285717,0.898742,0.030769,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880194,0
0.71429,0.57143,0.0,0.6,0.8,1,0,0.8,0.5,0.25,1.0,0.0,1.0,0.142858,0.202533,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88026,0
0.85714,0.14286,0.0,0.2,0.2,1,1,0.7,0.33333,0.25,0.16667,0.0,1.0,0.285717,0.379744,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88026,0
0.28571,0.42857,0.33333,0.4,0.5,1,1,0.8,0.83333,0.25,1.0,0.0,1.0,0.285717,0.620249,0.030769,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880425,0
0.71429,0.14286,0.66667,0.7,0.7,1,1,0.7,0.66667,0.25,1.0,0.0,1.0,0.285717,0.886083,0.030769,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.880491,1
0.28571,0.14286,0.66667,0.5,0.5,1,1,0.9,0.5,0.5,0.0,0.0,1.0,0.428584,0.556967,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.880557,1
0.42857,0.0,1.0,0.5,0.3,1,1,1.0,0.5,0.25,0.5,0.0,1.0,0.142858,0.177216,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.880557,1
0.57143,0.14286,0.66667,0.8,0.8,1,1,1.0,0.66667,0.0,1.0,0.0,0.5,0.571446,0.81013,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880689,1
0.57143,0.14286,0.66667,0.5,0.7,1,1,0.7,0.83333,0.25,1.0,0.0,1.0,0.428584,0.531649,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880821,1
0.57143,0.28571,0.33333,0.4,0.6,1,1,0.7,0.83333,0.5,0.16667,0.0,1.0,0.142858,0.392403,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.881712,0
0.57143,0.14286,0.33333,0.8,0.7,1,1,0.9,0.5,0.25,1.0,0.0,0.75,0.285717,0.582284,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881778,0
0.28571,0.0,0.66667,0.2,0.5,0,1,0.9,0.83333,0.0,1.0,0.0,1.0,0.142858,0.822789,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.881778,1
0.57143,0.28571,0.33333,0.6,0.6,1,1,0.7,0.83333,0.0,1.0,0.0,0.25,0.285717,0.607602,0.015384,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882108,0
0.71429,0.28571,0.33333,0.7,0.9,1,1,0.7,0.33333,0.5,0.83333,0.0,0.0,0.285717,0.683543,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.882207,0
1.0,0.14286,1.0,0.7,0.3,1,1,1.0,0.5,0.25,1.0,0.0,0.75,0.428584,0.784813,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.883891,1
0.57143,0.0,0.33333,0.5,0.7,0,1,0.6,0.5,0.5,0.83333,0.0,1.0,0.285717,0.658225,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.886366,0
1.0,0.28571,0.33333,0.4,0.3,1,1,0.7,0.66667,0.5,1.0,0.0,1.0,0.142858,0.455697,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886564,0
0.71429,0.57143,0.0,0.6,0.7,1,0,0.9,0.83333,0.5,1.0,0.0,1.0,0.142858,0.405062,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886564,0
0.14286,0.28571,0.33333,0.0,0.4,1,1,0.9,0.83333,0.25,0.0,0.0,1.0,0.285717,0.569626,0.015384,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.886663,0
0.85714,0.14286,0.66667,0.9,0.5,1,1,0.8,0.5,0.75,1.0,0.0,1.0,0.142858,0.240509,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886729,1
1.0,0.14286,0.66667,0.5,0.5,1,1,0.7,0.83333,0.75,0.16667,0.0,1.0,0.142858,0.51899,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886729,1
0.28571,0.14286,0.66667,0.0,0.0,1,1,0.3,0.0,1.0,1.0,0.0,1.0,0.142858,0.430379,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886795,1
0.57143,0.0,0.66667,0.5,0.4,1,1,0.5,0.83333,0.25,0.83333,0.0,0.75,0.285717,0.607602,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886927,1
0.42857,0.14286,0.0,0.4,0.6,0,1,0.9,0.83333,0.25,1.0,0.0,0.5,0.142858,0.620249,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887818,0
0.71429,0.14286,0.33333,0.5,0.7,1,1,0.7,0.5,0.25,0.83333,0.0,0.75,0.428584,0.784813,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.887818,0
1.0,0.14286,0.33333,0.5,0.4,1,0,0.5,0.5,0.25,1.0,0.0,1.0,0.285717,0.430379,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887818,0
1.0,0.71429,0.66667,0.2,0.5,1,1,0.8,0.66667,0.25,0.16667,0.0,1.0,0.142858,0.367085,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.888082,1
0.28571,0.28571,0.33333,0.8,1.0,0,0,0.8,1.0,0.5,0.0,0.0,1.0,0.428584,0.886083,0.030769,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888082,0
0.57143,0.0,0.66667,0.6,0.7,1,0,0.9,1.0,0.75,1.0,0.0,1.0,0.285717,0.772154,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888082,1
0.71429,0.42857,0.66667,0.5,0.5,1,1,0.9,0.83333,0.5,1.0,0.0,1.0,0.142858,0.253168,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.888148,1
0.85714,0.14286,0.33333,0.2,0.3,1,1,0.7,0.66667,0.75,0.66667,0.0,1.0,0.285717,0.670884,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.888148,0
0.28571,0.0,0.33333,0.2,0.5,1,1,0.7,0.83333,0.25,0.83333,0.0,1.0,0.428584,0.772154,0.030769,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.888214,0
0.57143,0.28571,1.0,0.5,0.8,1,1,1.0,0.33333,0.25,1.0,0.0,1.0,0.142858,0.253168,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888214,1
0.57143,0.14286,1.0,0.3,0.7,0,1,1.0,1.0,0.5,1.0,0.0,1.0,0.142858,0.556967,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.888214,1
0.28571,0.0,0.33333,0.4,0.8,1,0,0.9,1.0,0.0,1.0,0.0,1.0,0.428584,0.924047,0.030769,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.88828,0
0.71429,0.14286,0.66667,0.5,0.7,1,1,0.9,0.83333,0.25,0.5,0.0,0.5,0.714307,0.822789,0.030769,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888346,1
1.0,0.28571,0.66667,0.5,0.5,1,1,1.0,0.66667,0.25,1.0,0.0,1.0,0.428584,0.632908,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.888346,1
0.42857,0.14286,0.33333,0.6,0.4,0,1,0.8,0.66667,0.0,0.5,0.0,0.5,0.428584,0.632908,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888346,0
1.0,0.14286,0.0,0.0,0.0,0,1,0.5,0.33333,0.0,1.0,0.0,1.0,0.285717,0.41772,0.0,0.83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888412,0
0.0,0.14286,1.0,0.5,0.5,1,1,0.8,0.5,0.25,0.83333,0.0,1.0,0.285717,0.772154,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888445,1
0.85714,0.57143,0.0,0.3,0.8,1,0,0.6,0.83333,0.5,1.0,0.0,1.0,0.0,0.253168,1.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888445,0
0.85714,0.28571,0.66667,0.7,0.8,1,1,0.8,1.0,0.0,1.0,0.0,0.0,0.571446,0.746836,0.0,0.83333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.889336,1
